Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1999,22.0,CHH,NBA,C,38.0,469.0,21.2,0.651,0.014,0.739,9.2,19.8,14.7,9.0,1.0,2.8,14.9,21.7,,1.6,0.5,2.1,0.22,,1.6,0.0,1.6,0.4
2001,24.0,CHI,NBA,C,57.0,1434.0,16.4,0.52,0.013,0.585,11.5,23.7,17.3,13.1,1.2,2.0,13.1,18.1,,2.3,1.1,3.4,0.114,,-0.2,-1.0,-1.2,0.3
2002,25.0,TOT,NBA,C,76.0,2263.0,20.1,0.572,0.01,0.523,12.7,18.9,15.8,12.0,1.8,1.3,11.3,20.6,,6.0,2.3,8.3,0.176,,2.5,-0.2,2.3,2.5
2002,25.0,CHI,NBA,C,48.0,1391.0,19.6,0.54,0.009,0.56,14.4,19.4,16.8,13.0,2.0,1.5,11.6,21.1,,3.1,1.3,4.4,0.152,,1.9,-0.4,1.5,1.2
2002,25.0,IND,NBA,C,28.0,872.0,20.8,0.627,0.011,0.463,10.1,18.2,14.2,10.5,1.4,1.0,10.8,19.7,,2.9,1.0,3.9,0.214,,3.4,0.2,3.6,1.2
2003,26.0,IND,NBA,C,73.0,2270.0,19.3,0.579,0.024,0.535,9.4,20.2,14.9,14.5,1.5,1.4,12.5,18.7,,6.1,3.4,9.6,0.202,,2.2,0.8,3.0,2.9
2004,27.0,SAC,NBA,PF,72.0,2621.0,19.4,0.579,0.052,0.45,8.5,23.3,16.1,18.5,1.3,2.3,14.1,17.6,,7.1,3.0,10.0,0.184,,2.0,1.1,3.1,3.4
2005,28.0,SAC,NBA,C,56.0,2089.0,20.7,0.596,0.031,0.471,7.4,20.4,13.9,16.1,1.7,2.3,10.0,17.4,,6.3,2.3,8.6,0.198,,2.7,1.4,4.0,3.1
2006,29.0,SAC,NBA,C,79.0,2923.0,17.5,0.576,0.1,0.385,4.9,19.5,12.3,21.5,1.1,1.6,14.9,18.9,,5.5,3.6,9.1,0.15,,1.5,1.0,2.5,3.3
2007,30.0,SAC,NBA,C,63.0,1783.0,13.5,0.508,0.067,0.302,5.1,21.7,13.2,20.4,1.1,1.7,16.2,16.8,,1.0,1.7,2.7,0.072,,-0.7,0.8,0.1,0.9
2008,31.0,SAC,NBA,C,72.0,2513.0,16.8,0.558,0.124,0.424,8.0,23.7,16.0,16.6,1.4,2.3,16.0,18.3,,3.8,2.7,6.5,0.125,,0.9,0.8,1.7,2.3
2009,32.0,TOT,NBA,C,70.0,2100.0,16.7,0.566,0.091,0.443,8.3,21.9,15.0,17.9,1.3,1.3,15.1,18.4,,3.6,1.5,5.1,0.117,,1.0,0.1,1.1,1.6
2009,32.0,SAC,NBA,C,43.0,1354.0,15.7,0.562,0.111,0.402,7.1,22.7,14.8,17.8,1.1,1.3,15.4,17.9,,1.9,0.6,2.6,0.091,,0.7,-0.2,0.5,0.8
2009,32.0,CHI,NBA,C,27.0,746.0,18.6,0.574,0.058,0.513,10.3,20.5,15.4,18.0,1.5,1.2,14.5,19.4,,1.7,0.9,2.6,0.165,,1.5,0.6,2.1,0.8
2010,33.0,CHI,NBA,C,82.0,1950.0,12.9,0.53,0.227,0.379,4.8,17.8,11.4,12.2,1.2,1.1,13.6,18.1,,1.5,2.5,4.0,0.098,,-1.4,0.5,-0.8,0.6
2011,34.0,HOU,NBA,C,60.0,1015.0,16.3,0.566,0.361,0.318,4.9,19.9,12.4,21.4,1.4,1.4,13.8,17.0,,2.0,1.0,3.0,0.142,,1.7,1.1,2.8,1.2
2012,35.0,MIN,NBA,C,15.0,146.0,10.7,0.542,0.556,0.444,3.0,11.5,7.2,24.3,1.4,1.0,27.1,13.5,,0.1,0.1,0.2,0.06,,-1.0,0.1,-1.0,0.0
