Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1989,25,409,POR,Portland Trail Blazers,23.0,NBA,PF,56.0,32.0,803.0,6.9,14.2,0.49,0.0,0.0,,6.9,14.2,0.49,2.3,4.0,0.58,3.7,6.6,10.3,1.9,1.2,0.4,2.4,8.3,16.1,,104.0,109.0
1990,25,409,POR,Portland Trail Blazers,24.0,NBA,PF,58.0,0.0,562.0,5.8,12.8,0.46,0.0,0.0,,5.8,12.8,0.46,2.3,4.2,0.56,4.5,7.7,12.2,1.1,1.5,0.8,2.1,7.8,14.0,,103.0,104.0
1991,25,409,POR,Portland Trail Blazers,25.0,NBA,PF,53.0,0.0,781.0,6.1,12.4,0.49,0.0,0.1,0.0,6.1,12.3,0.49,4.5,6.2,0.73,4.0,7.6,11.6,1.7,0.9,0.7,2.0,7.3,16.6,,115.0,105.0
1992,25,409,POR,Portland Trail Blazers,26.0,NBA,PF,56.0,0.0,800.0,5.8,12.0,0.48,0.0,0.2,0.0,5.8,11.8,0.49,2.4,3.6,0.67,5.3,6.9,12.2,2.5,1.6,0.5,1.8,6.4,13.9,,114.0,105.0
1993,25,409,POR,Portland Trail Blazers,27.0,NBA,C,80.0,24.0,1396.0,6.5,12.8,0.5,0.0,0.0,0.0,6.5,12.8,0.5,3.6,5.1,0.7,4.6,6.7,11.2,1.4,1.3,0.8,2.3,7.8,16.5,,111.0,106.0
1994,25,409,POR,Portland Trail Blazers,28.0,NBA,C,79.0,10.0,1441.0,6.2,12.9,0.48,0.0,0.0,0.0,6.2,12.9,0.48,2.4,3.5,0.69,3.9,6.7,10.6,1.2,1.1,1.0,2.2,6.3,14.9,,105.0,107.0
1995,25,409,POR,Portland Trail Blazers,29.0,NBA,PF,49.0,0.0,658.0,7.9,14.9,0.53,0.1,0.2,0.5,7.8,14.8,0.53,3.2,4.9,0.65,4.3,8.2,12.5,2.2,1.5,1.2,3.0,8.5,19.0,,109.0,105.0
1996,11,409,HOU,Houston Rockets,30.0,NBA,PF,71.0,9.0,1587.0,7.9,14.5,0.54,0.0,0.1,0.0,7.9,14.4,0.55,4.1,5.7,0.72,4.3,7.1,11.4,1.7,1.0,0.6,2.8,7.6,19.8,,112.0,109.0
1997,24,409,PHO,Phoenix Suns,31.0,NBA,PF,41.0,18.0,1018.0,7.7,13.9,0.55,0.0,0.0,,7.7,13.9,0.55,3.8,5.5,0.7,3.4,7.3,10.7,2.4,1.1,0.3,2.3,6.9,19.2,,114.0,110.0
1998,24,409,PHO,Phoenix Suns,32.0,NBA,C,70.0,22.0,1110.0,5.2,10.6,0.48,0.0,0.0,0.0,5.2,10.6,0.49,3.5,4.5,0.77,4.4,7.2,11.5,2.2,1.7,0.7,2.7,8.5,13.8,,107.0,102.0
1999,5,409,CHI,Charlotte Bobcats,33.0,NBA,PF,45.0,29.0,1204.0,7.6,15.7,0.48,0.0,0.0,0.0,7.6,15.7,0.48,3.2,5.0,0.64,4.2,6.3,10.5,2.2,1.5,0.7,3.1,6.7,18.4,,98.0,104.0
2001,7,409,DAL,Dallas Mavericks,35.0,NBA,PF,18.0,1.0,101.0,4.1,10.2,0.4,0.0,0.0,,4.1,10.2,0.4,1.5,2.5,0.6,2.0,8.7,10.7,1.5,0.5,1.0,2.5,14.8,9.7,,83.0,103.0
2002,27,409,SAS,San Antonio Spurs,36.0,NBA,PF,30.0,3.0,206.0,6.5,14.2,0.46,0.0,0.0,,6.5,14.2,0.46,1.6,2.1,0.75,6.5,4.9,11.4,2.6,1.8,0.5,1.6,9.8,14.5,,111.0,102.0
2003,31,409,TOT,Total After Trade,37.0,NBA,PF,16.0,0.0,100.0,2.6,10.0,0.26,0.0,0.0,,2.6,10.0,0.26,1.6,2.1,0.75,4.2,6.3,10.5,2.1,0.5,0.5,3.7,9.5,6.8,,69.0,106.0
2003,23,409,PHI,Philadelphia 76Ers,37.0,NBA,PF,11.0,0.0,77.0,3.4,11.6,0.29,0.0,0.0,,3.4,11.6,0.29,1.4,1.4,1.0,4.8,6.1,10.9,0.7,0.7,0.7,3.4,8.2,8.2,,73.0,106.0
2003,8,409,DEN,Denver Nuggets,37.0,NBA,PF,3.0,0.0,14.0,0.0,3.8,0.0,0.0,0.0,,0.0,3.8,0.0,3.8,7.5,0.5,3.8,3.8,7.5,7.5,0.0,0.0,7.5,15.1,3.8,,55.0,108.0
2003,2,409,BOS,Boston Celtics,37.0,NBA,PF,2.0,0.0,9.0,0.0,5.9,0.0,0.0,0.0,,0.0,5.9,0.0,0.0,0.0,,0.0,11.7,11.7,5.9,0.0,0.0,0.0,11.7,0.0,,51.0,103.0
