Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,5,3231,CHI,Chicago Bulls,21.0,NBA,SF,76.0,74.0,2363.0,7.4,18.5,0.4,1.0,3.4,0.29,6.5,15.2,0.43,4.8,6.4,0.75,1.3,5.3,6.7,5.2,3.5,1.0,3.6,5.8,20.6,,94.0,104.0
2002,31,3231,TOT,Total After Trade,22.0,NBA,SF,55.0,50.0,1642.0,8.6,20.4,0.42,1.7,5.4,0.31,6.9,14.9,0.46,4.4,6.5,0.67,2.3,6.3,8.7,4.1,4.5,1.2,3.8,7.0,23.3,,96.0,100.0
2002,5,3231,CHI,Chicago Bulls,22.0,NBA,SF,27.0,26.0,823.0,9.8,22.6,0.43,2.3,5.9,0.4,7.5,16.8,0.45,5.2,8.3,0.63,2.6,5.9,8.4,5.0,4.8,1.5,4.4,7.0,27.1,,98.0,101.0
2002,12,3231,IND,Indiana Pacers,22.0,NBA,SF,28.0,24.0,819.0,7.5,18.2,0.41,1.1,5.0,0.22,6.4,13.1,0.48,3.5,4.8,0.73,2.1,6.8,8.9,3.2,4.2,1.0,3.1,6.9,19.5,,95.0,99.0
2003,12,3231,IND,Indiana Pacers,23.0,NBA,SF,69.0,67.0,2317.0,8.2,19.1,0.43,1.6,4.8,0.34,6.6,14.4,0.46,6.2,8.4,0.74,2.3,5.9,8.2,4.5,3.6,1.1,3.3,5.5,24.2,,105.0,98.0
2004,12,3231,IND,Indiana Pacers,24.0,NBA,SF,73.0,71.0,2714.0,9.5,22.5,0.42,1.5,4.9,0.31,7.9,17.6,0.45,6.5,8.9,0.73,2.0,5.8,7.8,5.5,3.1,1.0,4.1,3.9,26.9,,101.0,96.0
2005,12,3231,IND,Indiana Pacers,25.0,NBA,SF,7.0,7.0,291.0,11.2,22.5,0.5,1.3,3.2,0.41,9.8,19.3,0.51,8.9,9.6,0.92,1.5,7.0,8.5,4.2,2.3,1.1,3.2,5.1,32.5,,118.0,103.0
2006,31,3231,TOT,Total After Trade,26.0,NBA,SF,56.0,56.0,2207.0,8.3,20.6,0.4,1.9,6.0,0.31,6.5,14.6,0.44,4.9,7.3,0.68,1.8,5.0,6.8,4.8,2.9,1.0,3.1,3.9,23.4,,99.0,103.0
2006,12,3231,IND,Indiana Pacers,26.0,NBA,SF,16.0,16.0,603.0,9.7,21.0,0.46,1.6,4.8,0.33,8.1,16.2,0.5,6.6,10.7,0.61,2.3,4.6,6.9,3.1,3.7,1.0,3.8,4.0,27.5,,102.0,100.0
2006,26,3231,SAC,Sacramento Kings,26.0,NBA,SF,40.0,40.0,1604.0,7.8,20.5,0.38,2.0,6.5,0.3,5.9,14.0,0.42,4.3,6.0,0.72,1.6,5.2,6.8,5.5,2.6,1.0,2.9,3.9,21.9,,98.0,104.0
2007,26,3231,SAC,Sacramento Kings,27.0,NBA,SF,70.0,65.0,2641.0,8.8,19.9,0.44,1.8,5.0,0.36,7.0,15.0,0.47,5.9,8.0,0.74,2.0,6.7,8.7,4.5,2.9,0.8,2.8,3.9,25.2,,108.0,105.0
2008,26,3231,SAC,Sacramento Kings,28.0,NBA,SF,57.0,54.0,2172.0,10.2,22.5,0.45,2.0,5.2,0.38,8.2,17.3,0.48,4.9,6.9,0.72,2.4,5.3,7.7,4.6,3.1,0.9,3.5,3.7,27.3,,106.0,108.0
2009,11,3231,HOU,Houston Rockets,29.0,NBA,SF,69.0,55.0,2452.0,9.0,22.5,0.4,3.3,8.3,0.4,5.7,14.2,0.4,4.3,5.7,0.75,1.4,6.4,7.8,5.0,2.3,0.5,3.0,3.4,25.6,,104.0,103.0
2010,14,3231,LAL,Los Angeles Lakers,30.0,NBA,SF,77.0,77.0,2605.0,6.1,14.7,0.41,2.1,5.9,0.36,4.0,8.8,0.45,2.5,3.7,0.69,2.0,4.6,6.6,4.6,2.1,0.4,2.4,3.3,16.8,,106.0,105.0
2011,14,3231,LAL,Los Angeles Lakers,31.0,NBA,SF,82.0,82.0,2410.0,5.7,14.4,0.4,1.8,5.1,0.36,3.9,9.3,0.42,2.0,3.0,0.68,2.2,3.7,5.9,3.8,2.7,0.8,2.0,4.0,15.3,,104.0,105.0
2012,14,3231,LAL,Los Angeles Lakers,32.0,NBA,SF,64.0,45.0,1720.0,5.6,14.3,0.39,1.7,5.8,0.3,3.9,8.5,0.46,2.2,3.5,0.62,2.2,4.5,6.7,4.3,2.1,0.8,2.1,4.2,15.2,,102.0,105.0
2013,14,3231,LAL,Los Angeles Lakers,33.0,NBA,SF,75.0,66.0,2530.0,6.7,16.6,0.4,2.8,8.3,0.34,3.8,8.3,0.46,2.5,3.4,0.73,2.0,5.4,7.5,2.3,2.5,0.8,2.0,4.0,18.7,,105.0,106.0
2014,20,3231,NYK,New York Knicks,34.0,NBA,SF,29.0,1.0,388.0,7.7,19.3,0.4,2.3,7.4,0.32,5.3,11.9,0.45,1.4,2.2,0.62,2.5,5.6,8.1,2.3,3.3,1.1,2.6,6.0,19.1,,94.0,106.0
