Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,2,2032,BOS,Boston Celtics,23.0,NBA,C,78.0,75.0,2315.0,4.8,8.9,0.53,0.0,0.0,0.0,4.8,8.9,0.54,2.6,4.1,0.64,3.0,5.8,8.8,0.6,0.5,0.9,1.7,4.6,12.1
1996,2,2032,BOS,Boston Celtics,24.0,NBA,C,61.0,59.0,1432.0,4.9,8.7,0.57,0.0,0.0,,4.9,8.7,0.57,1.3,3.3,0.38,3.0,5.9,8.8,1.1,0.5,0.7,2.1,4.6,11.1
1997,31,2032,TOT,Total After Trade,25.0,NBA,C,78.0,77.0,1828.0,3.1,6.9,0.46,0.0,0.0,,3.1,6.9,0.46,0.4,1.2,0.34,3.6,6.6,10.2,1.2,0.4,1.4,1.5,5.3,6.7
1997,7,2032,DAL,Dallas Mavericks,25.0,NBA,C,47.0,46.0,984.0,3.1,6.8,0.46,0.0,0.0,,3.1,6.8,0.46,0.4,1.2,0.29,2.4,6.2,8.6,1.2,0.3,1.2,1.9,5.5,6.7
1997,3,2032,NJN,New Jersey Nets,25.0,NBA,C,31.0,31.0,844.0,3.1,6.9,0.45,0.0,0.0,,3.1,6.9,0.45,0.5,1.2,0.39,4.9,7.1,12.0,1.2,0.5,1.7,1.1,5.0,6.7
1998,31,2032,TOT,Total After Trade,26.0,NBA,C,48.0,30.0,691.0,3.2,7.5,0.42,0.0,0.0,,3.2,7.5,0.42,0.8,2.1,0.4,3.6,6.8,10.4,0.6,0.7,1.4,1.5,6.6,7.2
1998,23,2032,PHI,Philadelphia 76Ers,26.0,NBA,C,20.0,20.0,337.0,3.2,8.1,0.4,0.0,0.0,,3.2,8.1,0.4,0.7,2.0,0.37,3.0,6.8,9.8,0.7,0.7,1.3,1.6,6.5,7.2
1998,9,2032,DET,Detroit Pistons,26.0,NBA,C,28.0,10.0,354.0,3.2,6.9,0.46,0.0,0.0,,3.2,6.9,0.46,0.9,2.1,0.43,4.2,6.7,10.9,0.4,0.6,1.5,1.4,6.7,7.2
1999,9,2032,DET,Detroit Pistons,27.0,NBA,C,46.0,2.0,577.0,2.6,5.0,0.52,0.0,0.1,0.0,2.6,4.9,0.53,0.7,2.0,0.34,2.8,5.9,8.7,0.9,0.7,1.7,1.0,6.7,5.9
2001,31,2032,TOT,Total After Trade,29.0,NBA,C,54.0,21.0,649.0,3.1,7.7,0.41,0.0,0.0,,3.1,7.7,0.41,0.4,1.7,0.26,2.9,6.7,9.6,1.1,0.6,1.4,2.3,6.4,6.7
2001,9,2032,DET,Detroit Pistons,29.0,NBA,C,42.0,20.0,568.0,3.2,7.7,0.41,0.0,0.0,,3.2,7.7,0.41,0.4,1.6,0.27,2.7,6.4,9.1,1.0,0.5,1.5,2.3,6.3,6.8
2001,28,2032,TOR,Toronto Raptors,29.0,NBA,C,12.0,1.0,81.0,2.7,7.6,0.35,0.0,0.0,,2.7,7.6,0.35,0.4,2.2,0.2,4.0,8.9,12.9,1.8,1.3,1.3,1.8,6.7,5.8
2002,28,2032,TOR,Toronto Raptors,30.0,NBA,C,49.0,24.0,655.0,2.9,7.3,0.4,0.0,0.1,0.0,2.9,7.2,0.4,0.5,1.7,0.32,2.0,5.7,7.7,0.9,0.7,1.3,1.4,5.1,6.4
