Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1982,22.0,KCK,NBA,SF,74.0,27.0,1517.0,9.2,20.0,0.459,0.0,0.3,0.091,9.1,19.6,0.465,3.1,4.6,0.664,4.0,6.0,10.0,3.4,1.6,0.4,3.0,6.5,21.4,,100.0,108.0
1983,23.0,KCK,NBA,SF,82.0,82.0,2933.0,10.4,21.0,0.494,0.3,1.1,0.282,10.1,20.0,0.506,3.8,4.9,0.779,2.9,4.8,7.7,3.3,1.1,0.3,2.8,4.0,24.9,,110.0,107.0
1984,24.0,KCK,NBA,SF,82.0,82.0,2920.0,12.0,24.8,0.485,0.3,1.0,0.313,11.7,23.8,0.493,4.3,5.3,0.81,2.6,4.6,7.3,4.7,1.2,0.3,3.4,4.3,28.7,,107.0,110.0
1985,25.0,KCK,NBA,SF,82.0,81.0,3029.0,11.7,23.7,0.491,0.2,0.8,0.241,11.5,22.9,0.5,4.9,5.7,0.871,2.3,3.9,6.2,4.1,1.3,0.3,3.4,3.6,28.5,,109.0,114.0
1986,26.0,SAC,NBA,SF,82.0,30.0,2514.0,11.7,24.5,0.475,0.1,0.4,0.2,11.6,24.2,0.479,5.2,6.4,0.816,3.2,4.6,7.8,4.0,1.0,0.3,3.6,4.4,28.6,,106.0,111.0
1987,27.0,SAC,NBA,SF,81.0,30.0,2457.0,11.7,25.2,0.463,0.7,2.3,0.314,11.0,23.0,0.478,5.1,6.2,0.829,2.8,4.0,6.8,4.8,0.8,0.4,3.1,4.2,29.2,,110.0,115.0
1988,28.0,PHO,NBA,SF,73.0,59.0,2177.0,11.6,24.2,0.48,0.5,2.0,0.255,11.1,22.1,0.501,4.4,5.2,0.85,2.6,4.3,6.9,3.9,0.7,0.2,3.0,4.1,28.2,,107.0,115.0
1989,29.0,PHO,NBA,SF,70.0,7.0,2043.0,13.7,27.5,0.497,1.6,3.9,0.413,12.1,23.7,0.51,4.9,5.6,0.868,2.0,4.8,6.9,3.6,1.1,0.2,2.7,4.5,33.8,,113.0,109.0
1990,30.0,PHO,NBA,SF,64.0,4.0,1811.0,10.8,23.9,0.453,1.8,4.8,0.38,9.0,19.0,0.472,4.9,5.4,0.917,1.8,4.7,6.5,2.8,0.8,0.3,2.8,4.6,28.4,,109.0,110.0
1991,31.0,TOT,NBA,SG,81.0,27.0,2085.0,12.9,26.7,0.484,0.9,2.9,0.325,12.0,23.8,0.503,5.4,6.1,0.891,2.5,3.9,6.4,2.6,1.4,0.2,2.9,4.3,32.2,,113.0,112.0
1991,31.0,PHO,NBA,SG,15.0,0.0,312.0,13.4,28.3,0.473,0.9,3.2,0.286,12.5,25.1,0.497,3.2,4.4,0.724,2.4,4.6,7.0,2.6,1.4,0.3,3.7,5.6,30.9,,100.0,109.0
1991,31.0,SEA,NBA,SG,66.0,27.0,1773.0,12.8,26.3,0.486,0.9,2.8,0.333,11.9,23.6,0.504,5.9,6.4,0.912,2.6,3.8,6.3,2.6,1.4,0.2,2.8,4.1,32.4,,116.0,112.0
1992,32.0,SEA,NBA,SF,81.0,19.0,2366.0,11.4,24.8,0.459,0.6,2.3,0.252,10.8,22.5,0.48,6.2,7.2,0.861,2.5,3.7,6.2,3.4,1.2,0.2,2.8,4.2,29.5,,113.0,113.0
1993,33.0,SEA,NBA,SF,82.0,0.0,1869.0,12.4,26.5,0.467,0.5,1.5,0.304,11.9,25.0,0.477,6.3,6.9,0.911,3.3,4.0,7.3,3.6,1.0,0.1,3.6,4.6,31.5,,111.0,110.0
1994,34.0,CHH,NBA,SF,73.0,27.0,1460.0,11.4,24.9,0.459,2.0,5.1,0.393,9.4,19.8,0.476,3.3,4.3,0.78,2.7,4.9,7.6,4.2,1.2,0.3,2.8,4.8,28.2,,106.0,111.0
1996,36.0,IND,NBA,SF,62.0,1.0,1002.0,9.7,23.4,0.413,2.4,6.9,0.352,7.2,16.5,0.438,3.8,4.2,0.886,2.4,5.8,8.2,3.7,1.1,0.2,3.0,5.6,25.5,,105.0,109.0
1997,37.0,TOT,NBA,SF,52.0,2.0,913.0,9.3,21.0,0.442,2.8,7.6,0.374,6.4,13.4,0.481,3.2,3.9,0.809,1.6,6.4,8.0,3.0,0.9,0.1,2.7,4.7,24.6,,106.0,107.0
1997,37.0,IND,NBA,SF,28.0,0.0,306.0,10.4,24.0,0.434,1.6,4.9,0.321,8.8,19.0,0.463,3.5,4.8,0.741,0.5,6.5,7.1,3.0,0.9,0.2,3.0,5.8,25.9,,98.0,107.0
1997,37.0,HOU,NBA,SF,24.0,2.0,607.0,8.7,19.5,0.447,3.5,8.9,0.388,5.3,10.6,0.496,3.0,3.5,0.854,2.1,6.4,8.5,3.0,0.9,0.1,2.6,4.1,23.9,,111.0,107.0
1998,38.0,HOU,NBA,SF,75.0,1.0,1490.0,8.0,19.3,0.417,2.3,7.0,0.333,5.7,12.3,0.465,4.0,4.8,0.831,1.8,3.6,5.4,3.1,1.1,0.1,2.2,3.2,22.4,,108.0,113.0
1999,39.0,HOU,NBA,SF,3.0,0.0,18.0,18.0,39.0,0.462,0.0,3.0,0.0,18.0,36.0,0.5,0.0,0.0,,0.0,6.0,6.0,3.0,0.0,0.0,6.0,9.0,36.0,,80.0,108.0
