Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,21.0,LAC,NBA,C,77.0,51.0,1936.0,4.4,9.1,0.481,0.0,0.1,0.25,4.4,9.1,0.483,1.6,2.8,0.587,3.8,4.9,8.8,0.9,0.9,1.1,1.5,3.9,10.4
1998,22.0,LAC,NBA,C,69.0,38.0,2067.0,4.2,9.4,0.445,0.0,0.0,0.0,4.2,9.4,0.446,2.5,3.7,0.659,3.1,7.4,10.6,1.0,1.0,1.5,1.4,4.1,10.9
1999,23.0,LAC,NBA,C,48.0,15.0,1135.0,3.8,8.2,0.458,0.0,0.0,0.0,3.8,8.2,0.459,2.6,3.7,0.692,4.5,6.9,11.5,1.0,0.8,1.1,1.5,5.1,10.1
2001,25.0,ATL,NBA,C,71.0,46.0,1988.0,6.6,14.7,0.448,0.0,0.0,0.0,6.6,14.6,0.449,2.8,3.9,0.718,3.3,6.4,9.7,1.6,0.8,1.1,2.3,4.2,16.0
2002,26.0,MEM,NBA,C,43.0,33.0,1251.0,6.4,14.0,0.459,0.0,0.1,0.0,6.4,13.9,0.461,2.0,3.5,0.569,3.7,7.9,11.7,1.3,0.9,0.7,2.1,3.6,14.8
2003,27.0,MEM,NBA,C,70.0,49.0,1982.0,5.9,13.0,0.454,0.0,0.1,0.0,5.9,12.9,0.457,2.7,4.1,0.659,3.1,6.5,9.6,1.5,0.9,1.0,2.0,3.8,14.5
2004,28.0,MEM,NBA,C,65.0,46.0,1674.0,5.5,12.6,0.439,0.0,0.1,0.0,5.5,12.5,0.442,2.1,2.8,0.733,3.1,6.5,9.6,1.5,1.0,1.2,1.7,4.1,13.1
2005,29.0,MEM,NBA,C,80.0,77.0,2287.0,5.0,10.8,0.469,0.0,0.0,0.0,5.0,10.7,0.471,2.1,3.1,0.662,2.8,6.9,9.6,1.4,0.9,1.1,1.6,4.0,12.1
2006,30.0,MEM,NBA,C,78.0,58.0,1689.0,4.1,8.7,0.478,0.0,0.0,0.0,4.1,8.6,0.48,1.4,2.5,0.564,3.0,5.4,8.4,1.0,1.1,1.0,1.4,4.3,9.7
2007,31.0,ATL,NBA,C,67.0,31.0,1035.0,2.9,6.4,0.448,0.0,0.0,,2.9,6.4,0.448,0.3,1.1,0.281,3.0,4.6,7.5,1.4,1.0,1.0,1.4,7.1,6.0
2008,32.0,TOT,NBA,C,18.0,1.0,161.0,1.3,4.7,0.286,0.0,0.0,,1.3,4.7,0.286,0.7,1.3,0.5,1.8,6.7,8.5,0.9,0.7,0.7,0.9,6.9,3.4
2008,32.0,ATL,NBA,C,13.0,1.0,148.0,1.2,4.1,0.294,0.0,0.0,,1.2,4.1,0.294,0.7,1.5,0.5,1.7,7.3,9.0,0.7,0.7,0.7,0.5,6.3,3.2
2008,32.0,SAC,NBA,C,5.0,0.0,13.0,2.8,11.1,0.25,0.0,0.0,,2.8,11.1,0.25,0.0,0.0,,2.8,0.0,2.8,2.8,0.0,0.0,5.5,13.8,5.5
2009,33.0,CLE,NBA,C,17.0,2.0,125.0,2.9,7.8,0.37,0.0,0.0,,2.9,7.8,0.37,0.9,2.3,0.375,2.0,5.2,7.2,0.9,1.2,1.4,2.6,4.9,6.6
