Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1432,1106.0,887.0,38488.0,10.11,22.68,0.45,1.66,5.04,0.33,8.43,17.65,0.48,4.58,6.49,0.71,3.37,8.08,11.45,2.24,1.49,0.61,2.22,3.82,26.49,108.06,107.82
