PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ray Allen,25,18,18,768,7.4,15.5,0.47700000000000004,2.7,5.6,0.479,4.7,9.9,0.47600000000000003,3.7,4.0,0.919,0.9,2.6,3.5,5.1,1.1,0.5,2.0,2.1,21.2
Glenn Robinson,28,18,18,687,7.2,16.9,0.429,1.3,3.2,0.387,6.0,13.6,0.43799999999999994,2.6,2.9,0.893,1.4,4.7,6.1,3.1,0.6,1.3,2.4,2.3,18.3
Sam Cassell,31,18,18,682,5.8,14.7,0.396,0.5,1.6,0.33299999999999996,5.3,13.1,0.40299999999999997,4.4,5.1,0.866,0.6,3.7,4.4,6.3,1.0,0.2,2.7,4.0,16.6
Ervin Johnson,33,18,10,577,2.4,4.2,0.574,0.0,0.0,,2.4,4.2,0.574,1.2,2.0,0.625,3.7,8.4,12.1,0.6,0.6,2.3,0.7,3.2,6.1
Tim Thomas,23,18,0,479,4.8,10.7,0.44799999999999995,1.7,3.8,0.431,3.2,6.9,0.457,4.0,4.9,0.815,1.7,4.4,6.1,2.2,0.7,0.8,1.6,3.9,15.3
Scott Williams,32,17,17,378,5.6,11.4,0.49200000000000005,0.0,0.0,,5.6,11.4,0.49200000000000005,1.5,2.7,0.5710000000000001,4.3,7.3,11.6,1.1,1.0,2.3,1.1,5.4,12.8
Jason Caffey,27,18,0,297,2.9,7.6,0.381,0.0,0.0,,2.9,7.6,0.381,2.4,3.8,0.645,3.8,5.2,9.0,1.7,0.4,0.6,1.8,5.3,8.2
Lindsey Hunter,30,18,0,289,3.0,12.3,0.242,1.0,6.6,0.151,2.0,5.7,0.348,1.0,1.4,0.727,0.2,3.6,3.9,4.2,1.7,0.4,1.6,3.0,8.0
Darvin Ham,27,14,6,132,2.5,4.1,0.6,0.0,0.0,,2.5,4.1,0.6,3.0,5.5,0.55,2.7,2.5,5.2,1.4,1.1,1.9,1.6,8.5,7.9
Mark Pope,28,6,3,46,3.9,7.8,0.5,0.0,0.8,0.0,3.9,7.0,0.556,0.0,0.0,,3.9,5.5,9.4,1.6,1.6,0.0,0.0,4.7,7.8
Rafer Alston,24,5,0,8,0.0,4.5,0.0,0.0,0.0,,0.0,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,4.5,0.0,0.0,9.0,0.0,0.0
Joel Przybilla,21,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
