PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Bryon Russell,30,5,5,214,4.2,9.4,0.446,1.7,3.7,0.455,2.5,5.7,0.441,1.9,2.0,0.917,0.7,5.4,6.1,2.5,0.5,0.2,0.3,2.2,11.9
Karl Malone,37,5,5,199,8.9,21.9,0.405,0.2,0.4,0.5,8.7,21.5,0.40299999999999997,7.1,8.9,0.7959999999999999,1.6,6.3,8.0,3.1,0.9,0.7,3.4,2.4,25.0
John Stockton,38,5,5,186,3.3,7.2,0.45899999999999996,0.0,1.5,0.0,3.3,5.6,0.586,2.9,4.1,0.7140000000000001,2.1,3.3,5.4,11.0,1.9,0.6,1.4,3.7,9.5
Donyell Marshall,27,5,5,160,5.0,12.2,0.40700000000000003,0.2,1.8,0.125,4.7,10.4,0.457,1.6,2.0,0.778,2.9,5.6,8.6,1.8,0.5,1.1,2.0,4.3,11.7
Olden Polynice,36,5,5,100,5.8,10.8,0.5329999999999999,0.0,0.4,0.0,5.8,10.4,0.552,2.5,3.6,0.7,5.8,1.1,6.8,0.4,0.4,0.7,2.2,4.3,14.0
Danny Manning,34,5,0,96,7.1,12.7,0.5589999999999999,0.7,0.7,1.0,6.4,12.0,0.531,3.4,4.5,0.75,0.7,3.4,4.1,1.1,1.1,1.5,2.6,7.9,18.4
Greg Ostertag,27,5,0,64,2.3,6.2,0.364,0.0,0.0,,2.3,6.2,0.364,0.0,2.3,0.0,3.4,6.8,10.1,0.6,0.0,1.1,1.1,5.6,4.5
David Benoit,32,4,0,61,4.1,11.2,0.368,1.2,3.5,0.33299999999999996,3.0,7.7,0.385,4.1,4.1,1.0,0.6,3.5,4.1,1.2,0.0,1.2,1.2,3.5,13.6
Jacque Vaughn,25,5,0,57,0.6,6.3,0.1,0.6,1.3,0.5,0.0,5.1,0.0,0.0,0.0,,0.0,1.3,1.3,5.1,0.0,0.6,0.6,8.2,1.9
John Starks,35,3,0,36,4.0,12.0,0.33299999999999996,1.0,4.0,0.25,3.0,8.0,0.375,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,11.0
John Crotty,31,4,0,19,0.0,5.7,0.0,0.0,0.0,,0.0,5.7,0.0,5.7,5.7,1.0,1.9,3.8,5.7,5.7,1.9,1.9,0.0,5.7,5.7
DeShawn Stevenson,19,1,0,8,4.5,9.0,0.5,0.0,0.0,,4.5,9.0,0.5,0.0,0.0,,0.0,4.5,4.5,0.0,0.0,0.0,4.5,0.0,9.0
