PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Allen Iverson,25,22,22,1016,9.1,23.4,0.389,1.7,5.0,0.33799999999999997,7.4,18.4,0.40299999999999997,5.7,7.4,0.774,0.5,3.2,3.7,4.7,1.8,0.2,2.2,1.9,25.6
Dikembe Mutombo,34,23,23,981,3.7,7.6,0.49,0.0,0.0,0.0,3.7,7.6,0.493,4.2,5.4,0.777,4.1,7.4,11.6,0.6,0.6,2.6,1.3,2.1,11.7
Aaron McKie,28,23,16,892,5.0,12.1,0.415,1.1,2.6,0.42200000000000004,4.0,9.6,0.414,2.4,3.0,0.787,1.0,3.8,4.8,4.9,1.4,0.1,1.9,2.7,13.6
Tyrone Hill,32,23,23,742,3.2,7.7,0.409,0.0,0.0,0.0,3.2,7.7,0.41100000000000003,1.7,2.6,0.679,2.6,5.5,8.2,0.5,0.6,0.6,1.3,3.9,8.1
Eric Snow,27,23,9,717,4.4,10.5,0.414,0.0,0.4,0.0,4.4,10.2,0.429,2.0,2.8,0.727,1.3,3.0,4.3,5.2,1.4,0.1,2.3,3.2,10.7
Jumaine Jones,21,23,14,447,4.2,10.1,0.41600000000000004,0.6,2.6,0.25,3.5,7.5,0.473,1.2,1.7,0.7140000000000001,2.8,3.9,6.8,1.4,0.8,0.9,1.1,2.7,10.2
George Lynch,30,10,8,222,3.9,8.1,0.48,0.0,0.2,0.0,3.9,7.9,0.49,1.5,2.3,0.643,3.2,5.0,8.3,1.9,2.1,0.3,2.1,4.9,9.2
Raja Bell,24,15,0,124,3.5,7.8,0.444,0.6,2.3,0.25,2.9,5.5,0.526,2.3,4.1,0.5710000000000001,1.2,2.6,3.8,2.0,4.4,0.0,1.5,5.8,9.9
Kevin Ollie,28,23,0,123,2.9,7.9,0.37,0.0,0.0,,2.9,7.9,0.37,3.8,4.1,0.929,0.6,2.0,2.6,6.7,0.0,0.0,2.3,3.5,9.7
Todd MacCulloch,25,18,0,109,7.9,12.6,0.632,0.0,0.0,,7.9,12.6,0.632,2.6,3.3,0.8,5.6,4.0,9.6,1.3,0.0,1.0,1.3,4.6,18.5
Matt Geiger,31,12,0,100,6.1,10.4,0.586,0.0,0.0,,6.1,10.4,0.586,1.4,1.4,1.0,3.6,2.9,6.5,2.5,0.7,0.0,1.8,10.8,13.7
Rodney Buford,23,15,0,72,4.0,12.0,0.33299999999999996,1.5,3.0,0.5,2.5,9.0,0.278,1.0,1.0,1.0,2.5,3.5,6.0,1.5,2.0,0.5,2.0,7.5,10.5
