Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,20.0,GSW,NBA,PF,38.0,6.0,376.0,5.9,10.7,0.554,0.0,0.0,,5.9,10.7,0.554,2.6,3.8,0.675,3.6,5.8,9.5,0.9,0.6,2.1,1.2,3.4,14.5
2009,21.0,GSW,NBA,PF,39.0,23.0,688.0,6.8,12.9,0.528,0.0,0.2,0.0,6.8,12.7,0.537,3.3,4.4,0.741,3.2,5.0,8.2,1.1,1.2,1.9,1.2,3.9,16.9
2011,23.0,TOT,NBA,PF,37.0,2.0,379.0,5.7,11.1,0.513,0.0,0.0,,5.7,11.1,0.513,2.0,2.9,0.677,2.9,5.5,8.5,1.1,1.0,1.6,1.3,3.2,13.4
2011,23.0,GSW,NBA,PF,21.0,1.0,195.0,7.0,11.6,0.603,0.0,0.0,,7.0,11.6,0.603,1.3,2.6,0.5,2.6,5.0,7.6,0.9,0.6,1.8,1.8,3.5,15.3
2011,23.0,NJN,NBA,PF,16.0,1.0,184.0,4.3,10.6,0.407,0.0,0.0,,4.3,10.6,0.407,2.7,3.3,0.824,3.3,6.1,9.4,1.4,1.6,1.4,0.8,2.9,11.3
2012,24.0,DAL,NBA,C,49.0,0.0,791.0,6.6,10.6,0.618,0.0,0.0,0.0,6.6,10.6,0.621,2.4,3.7,0.634,2.8,5.1,7.9,0.6,1.0,2.9,1.0,2.8,15.5
2013,25.0,DAL,NBA,C,64.0,16.0,1149.0,7.6,12.7,0.597,0.0,0.1,0.0,7.6,12.6,0.601,1.8,3.0,0.615,2.7,5.5,8.1,1.2,0.8,2.4,1.1,2.4,17.0
2014,26.0,DAL,NBA,C,58.0,0.0,1077.0,7.5,11.1,0.677,0.0,0.0,,7.5,11.1,0.677,2.6,3.5,0.726,3.4,4.7,8.2,1.0,1.1,1.8,1.2,3.1,17.5
2015,27.0,TOT,NBA,PF,75.0,7.0,1449.0,5.8,9.0,0.642,0.0,0.1,0.0,5.8,8.9,0.647,1.9,2.8,0.696,3.2,4.8,8.0,1.0,1.2,2.3,0.8,2.5,13.5
2015,27.0,DAL,NBA,PF,27.0,0.0,505.0,7.2,9.6,0.748,0.0,0.0,,7.2,9.6,0.748,2.6,3.4,0.75,3.6,4.2,7.8,0.7,1.2,3.0,0.9,3.1,17.0
2015,27.0,BOS,NBA,PF,8.0,0.0,86.0,5.0,8.8,0.571,0.0,0.0,,5.0,8.8,0.571,0.8,1.7,0.5,2.9,4.2,7.1,3.3,0.4,2.1,2.1,1.7,10.9
2015,27.0,PHO,NBA,PF,40.0,7.0,858.0,5.0,8.7,0.58,0.0,0.1,0.0,5.0,8.6,0.588,1.7,2.5,0.667,2.9,5.2,8.1,1.0,1.3,2.0,0.7,2.3,11.7
2016,28.0,MEM,NBA,PF,12.0,2.0,212.0,5.9,8.8,0.673,0.0,0.0,,5.9,8.8,0.673,2.2,4.1,0.542,2.4,4.9,7.3,1.0,0.8,2.5,1.7,3.6,14.1
2017,29.0,MEM,NBA,PF,28.0,5.0,447.0,6.7,10.9,0.615,0.0,0.1,0.0,6.7,10.8,0.619,1.9,2.8,0.657,2.5,3.8,6.3,1.2,0.9,1.6,0.8,3.4,15.2
2018,30.0,TOT,NBA,PF,28.0,1.0,381.0,5.6,9.6,0.578,0.0,0.0,,5.6,9.6,0.578,2.0,3.1,0.636,3.1,5.9,9.0,1.2,1.2,2.5,0.8,3.0,13.1
2018,30.0,MEM,NBA,PF,27.0,1.0,366.0,5.6,9.7,0.576,0.0,0.0,,5.6,9.7,0.576,2.1,3.2,0.636,3.1,6.0,9.1,1.3,1.3,2.5,0.8,2.9,13.3
2018,30.0,HOU,NBA,PF,1.0,0.0,15.0,4.8,7.2,0.667,0.0,0.0,,4.8,7.2,0.667,0.0,0.0,,2.4,2.4,4.8,0.0,0.0,2.4,0.0,7.2,9.6
