Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1989,5,1149,CHI,Chicago Bulls,Jack Haley,"January 27, 1964",25.0,NBA,PF,51.0,1.0,289.0,6.3,13.4,0.47,0.0,0.0,,6.3,13.4,0.47,6.2,7.9,0.78,3.6,8.6,12.2,1.7,1.9,0.0,4.5,9.6,18.8,,100.0,107.0
1990,31,1149,TOT,Total After Trade,Jack Haley,"January 27, 1964",26.0,NBA,PF,67.0,26.0,1084.0,6.2,15.5,0.4,0.0,0.0,0.0,6.2,15.5,0.4,3.8,5.6,0.68,5.1,8.3,13.4,1.2,0.8,0.5,3.2,7.6,16.1,,94.0,109.0
1990,5,1149,CHI,Chicago Bulls,Jack Haley,"January 27, 1964",26.0,NBA,PF,11.0,0.0,58.0,7.7,17.1,0.45,0.0,0.0,,7.7,17.1,0.45,6.0,6.0,1.0,6.0,9.4,15.4,3.4,0.0,0.9,6.0,6.0,21.4,,100.0,111.0
1990,3,1149,NJN,New Jersey Nets,Jack Haley,"January 27, 1964",26.0,NBA,PF,56.0,26.0,1026.0,6.1,15.4,0.39,0.0,0.0,0.0,6.1,15.4,0.4,3.7,5.6,0.66,5.1,8.2,13.3,1.0,0.8,0.5,3.1,7.7,15.8,,93.0,109.0
1991,3,1149,NJN,New Jersey Nets,Jack Haley,"January 27, 1964",27.0,NBA,PF,78.0,18.0,1178.0,6.6,14.1,0.47,0.0,0.0,,6.6,14.1,0.47,4.6,7.4,0.62,5.7,8.9,14.6,1.3,0.8,0.9,2.6,8.2,17.8,,107.0,107.0
1992,14,1149,LAL,Los Angeles Lakers,Jack Haley,"January 27, 1964",28.0,NBA,C,49.0,9.0,394.0,4.1,11.1,0.37,0.0,0.0,,4.1,11.1,0.37,1.8,3.8,0.48,4.1,8.4,12.5,0.9,0.9,1.1,3.3,9.9,10.0,,80.0,109.0
1994,27,1149,SAS,San Antonio Spurs,Jack Haley,"January 27, 1964",30.0,NBA,PF,28.0,0.0,94.0,11.9,27.2,0.44,0.0,0.0,,11.9,27.2,0.44,9.6,11.9,0.81,3.4,10.2,13.6,0.6,0.0,0.0,5.7,10.2,33.4,,98.0,106.0
1995,27,1149,SAS,San Antonio Spurs,Jack Haley,"January 27, 1964",31.0,NBA,PF,31.0,0.0,117.0,11.3,26.5,0.43,0.0,0.4,0.0,11.3,26.0,0.43,9.1,13.9,0.66,3.5,8.2,11.7,0.9,1.3,2.2,5.6,13.4,31.7,,92.0,104.0
1996,5,1149,CHI,Chicago Bulls,Jack Haley,"January 27, 1964",32.0,NBA,C,1.0,0.0,7.0,15.1,45.2,0.33,0.0,0.0,,15.1,45.2,0.33,7.5,15.1,0.5,7.5,7.5,15.1,0.0,0.0,0.0,7.5,15.1,37.6,,77.0,105.0
1997,3,1149,NJN,New Jersey Nets,Jack Haley,"January 27, 1964",33.0,NBA,C,20.0,0.0,74.0,9.1,26.0,0.35,0.0,0.0,,9.1,26.0,0.35,9.8,13.3,0.74,9.1,13.3,22.5,3.5,0.7,0.7,1.4,9.8,28.1,,111.0,107.0
1998,3,1149,NJN,New Jersey Nets,Jack Haley,"January 27, 1964",34.0,NBA,C,16.0,0.0,51.0,5.2,18.6,0.28,0.0,1.0,0.0,5.2,17.6,0.29,12.4,21.7,0.57,5.2,10.3,15.5,0.0,0.0,1.0,4.1,9.3,22.7,,87.0,107.0
