PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Chris Webber,28,16,667,22.1,0.523,0.013000000000000001,0.31,8.1,19.3,13.9,21.6,1.1,2.7,11.3,27.0,,1.4,0.8,2.2,0.157,,3.7,1.9,5.6,1.3
Mike Bibby,23,16,661,18.2,0.5489999999999999,0.23,0.335,2.3,7.2,4.9,20.6,1.8,0.3,11.1,22.1,,1.6,0.4,2.0,0.142,,2.8,1.3,4.1,1.0
Doug Christie,31,16,644,12.8,0.551,0.485,0.49200000000000005,3.3,11.8,7.6,18.2,2.6,1.0,21.5,14.0,,0.6,0.7,1.3,0.099,,-0.6,3.2,2.6,0.8
Vlade Divac,33,16,535,16.8,0.556,0.046,0.649,9.5,20.0,14.9,8.0,1.7,2.7,16.0,19.0,,0.9,0.7,1.7,0.14800000000000002,,0.0,2.2,2.2,0.6
Hedo Türkoğlu,22,16,443,8.7,0.45799999999999996,0.248,0.226,4.2,15.5,10.0,8.2,0.7,1.5,13.2,17.3,,-0.1,0.4,0.2,0.024,,-2.2,0.2,-2.0,0.0
Bobby Jackson,28,16,374,17.0,0.531,0.295,0.295,4.4,10.3,7.4,14.6,1.9,0.6,9.8,21.5,,0.7,0.3,1.0,0.131,,1.5,1.4,2.9,0.5
Peja Stojaković,24,10,338,12.1,0.493,0.361,0.293,5.2,14.4,10.0,4.8,0.8,0.0,11.2,22.1,,0.2,0.2,0.4,0.061,,0.3,-1.0,-0.7,0.1
Scot Pollard,26,15,193,14.5,0.552,0.0,0.3,16.6,12.9,14.7,2.4,1.9,1.9,6.2,11.0,,0.5,0.2,0.7,0.172,,0.2,0.9,1.1,0.1
Lawrence Funderburke,31,5,20,10.1,0.773,0.0,0.667,5.5,5.2,5.4,0.0,0.0,0.0,0.0,8.5,,0.1,0.0,0.1,0.183,,-2.5,0.4,-2.2,0.0
Gerald Wallace,19,5,14,7.7,0.725,0.0,4.0,7.9,0.0,3.8,9.4,0.0,5.1,42.0,15.0,,0.0,0.0,0.0,0.046,,-4.6,2.2,-2.5,0.0
Chucky Brown,33,1,1,-3.3,,,,0.0,100.0,53.5,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.245,,-27.1,11.5,-15.6,0.0
