PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Bernard King,27,12,477,27.6,0.62,0.004,0.436,6.7,10.8,8.8,14.8,1.4,0.7,8.4,31.9,,2.1,0.3,2.3,0.23399999999999999,,8.4,0.2,8.6,1.3
Bill Cartwright,26,12,398,17.5,0.648,0.0,0.635,7.7,20.3,14.0,1.9,0.2,2.0,13.9,19.5,,1.0,0.3,1.3,0.154,,1.5,-0.7,0.8,0.3
Rory Sparrow,25,12,389,12.0,0.499,0.05,0.248,2.9,4.6,3.8,31.1,1.5,0.1,18.3,17.5,,0.2,0.1,0.3,0.040999999999999995,,0.0,-1.0,-1.0,0.1
Truck Robinson,32,12,362,8.1,0.527,0.0,0.203,9.7,20.4,15.1,2.6,0.9,1.4,25.1,12.3,,-0.2,0.3,0.1,0.013999999999999999,,-2.7,-0.2,-2.9,-0.1
Ray Williams,29,11,310,11.6,0.418,0.092,0.3,2.9,11.2,7.1,40.4,2.7,0.2,21.8,25.2,,-0.5,0.3,-0.2,-0.038,,-1.4,-0.3,-1.7,0.0
Trent Tucker,24,12,254,11.1,0.515,0.06,0.11900000000000001,2.7,5.3,4.0,15.5,2.1,0.7,12.0,16.4,,0.1,0.1,0.3,0.05,,-1.1,0.9,-0.2,0.1
Louis Orr,25,12,229,8.8,0.466,0.0,0.271,10.9,13.7,12.3,3.6,0.8,0.2,11.3,16.0,,0.1,0.1,0.2,0.034,,-2.4,-1.2,-3.6,-0.1
Marvin Webster,31,12,204,11.6,0.52,0.0,0.517,13.4,17.6,15.5,1.9,1.0,4.7,5.3,7.6,,0.3,0.2,0.5,0.115,,-0.6,1.4,0.9,0.1
Darrell Walker,22,12,195,10.9,0.44,0.0,0.63,11.7,8.6,10.1,14.4,6.0,0.6,25.6,26.6,,-0.6,0.3,-0.3,-0.066,,-4.2,2.9,-1.3,0.0
Ernie Grunfeld,28,11,84,8.0,0.525,0.0,0.174,1.4,10.7,6.0,9.9,1.2,0.0,13.9,14.2,,0.0,0.0,0.1,0.037000000000000005,,-3.3,0.2,-3.2,0.0
Eric Fernsten,30,2,3,14.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,,0.0,0.0,0.0,0.019,,1.6,-3.9,-2.3,0.0
