PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Calvin Natt,27,5,195,17.3,0.564,0.042,0.5,5.9,19.1,11.6,7.1,1.5,0.3,10.2,21.0,,0.3,0.1,0.4,0.098,,1.1,-0.3,0.8,0.1
Kenny Carr,28,5,180,12.0,0.5489999999999999,0.0,0.322,6.4,18.4,11.6,5.0,0.5,0.7,12.9,18.0,,0.1,0.0,0.2,0.044000000000000004,,-2.2,-1.0,-3.2,-0.1
Darnell Valentine,24,5,178,21.2,0.61,0.0,0.583,1.8,6.2,3.7,35.3,2.5,0.3,12.7,20.3,,0.6,0.0,0.7,0.183,,2.8,1.4,4.2,0.3
Jim Paxson,26,5,172,20.5,0.596,0.064,0.513,6.7,6.4,6.6,11.5,0.6,0.0,8.6,25.5,,0.6,0.0,0.6,0.154,,2.9,-1.3,1.6,0.2
Mychal Thompson,29,4,121,21.5,0.568,0.0,0.5,7.8,22.8,14.3,18.9,2.0,1.5,10.1,20.6,,0.3,0.1,0.4,0.16,,3.3,2.1,5.4,0.2
Wayne Cooper,27,5,104,6.4,0.39299999999999996,0.0,0.29600000000000004,11.1,11.9,11.5,5.2,0.5,2.3,14.1,14.3,,-0.1,0.0,-0.1,-0.028999999999999998,,-4.8,-1.2,-6.1,-0.1
Clyde Drexler,21,5,85,13.6,0.473,0.028999999999999998,0.2,8.7,16.2,11.9,14.2,2.9,0.7,15.5,22.2,,0.0,0.1,0.0,0.02,,-2.3,1.0,-1.4,0.0
Fat Lever,23,5,75,12.6,0.37799999999999995,0.1,0.33299999999999996,14.0,9.2,11.9,16.4,2.6,0.0,8.0,20.9,,0.0,0.0,0.0,0.022000000000000002,,-1.0,-0.1,-1.0,0.0
Audie Norris,23,5,52,11.7,0.629,0.0,0.8,12.1,26.5,18.4,10.7,0.9,1.1,27.0,14.9,,0.0,0.0,0.1,0.063,,-3.8,1.0,-2.9,0.0
Jeff Lamp,24,3,19,-2.1,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,15.4,,-0.1,0.0,-0.1,-0.16399999999999998,,-8.3,-4.2,-12.5,-0.1
Pete Verhoeven,24,3,19,-4.1,1.136,,,0.0,0.0,0.0,0.0,2.6,0.0,53.2,4.1,,0.0,0.0,0.0,0.021,,-14.1,2.4,-11.7,0.0
