PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Adrian Dantley,28,11,454,24.7,0.604,0.0,0.599,9.3,11.0,10.2,17.1,1.1,0.1,11.5,30.1,,1.7,0.2,2.0,0.207,,5.7,-1.2,4.5,0.7
Darrell Griffith,25,11,417,15.1,0.517,0.24600000000000002,0.262,4.4,12.7,8.7,15.0,2.2,0.3,13.2,23.3,,0.2,0.4,0.5,0.06,,0.2,-0.2,0.0,0.2
Rickey Green,29,11,404,15.8,0.474,0.026000000000000002,0.285,2.5,6.7,4.7,37.2,2.3,0.5,14.6,20.3,,0.3,0.3,0.6,0.068,,1.3,-0.4,0.9,0.3
Thurl Bailey,22,11,340,10.5,0.551,0.021,0.21600000000000003,5.0,14.6,10.0,4.2,0.3,1.8,13.1,14.9,,0.2,0.2,0.4,0.055,,-2.2,-0.6,-2.8,-0.1
Mark Eaton,27,11,254,11.5,0.516,0.0,0.415,8.6,24.3,16.6,4.6,0.9,7.4,24.8,10.5,,-0.1,0.4,0.3,0.059000000000000004,,-3.1,3.4,0.3,0.1
Jeff Wilkins,28,11,205,10.8,0.5770000000000001,0.0,0.386,5.6,20.6,13.3,3.5,0.0,1.4,14.2,15.7,,0.2,0.2,0.3,0.075,,-3.1,-0.7,-3.8,-0.1
Rich Kelley,30,11,201,13.6,0.6920000000000001,0.0,1.074,10.8,21.0,16.0,14.1,2.1,1.7,30.0,11.7,,0.3,0.3,0.6,0.134,,-1.8,2.7,0.9,0.1
John Drew,29,11,172,17.0,0.563,0.0,0.38799999999999996,6.6,9.4,8.1,8.7,1.1,0.0,10.0,26.6,,0.3,0.1,0.4,0.109,,-0.3,-1.5,-1.8,0.0
Jerry Eaves,24,11,132,12.9,0.532,0.065,0.28300000000000003,2.6,5.7,4.2,14.4,1.8,0.8,11.9,18.4,,0.1,0.1,0.2,0.066,,-1.3,0.3,-1.1,0.0
Tom Boswell,30,5,55,1.1,0.645,0.0,1.25,4.2,7.9,6.1,4.6,0.0,1.0,39.2,7.7,,0.0,0.0,0.0,-0.023,,-6.9,-0.4,-7.3,-0.1
Bob Hansen,23,4,18,8.3,0.444,0.429,0.28600000000000003,12.7,30.0,21.6,15.0,0.0,0.0,20.2,22.7,,0.0,0.0,0.0,-0.01,,-3.9,-1.8,-5.7,0.0
J.J. Anderson,23,5,13,33.7,0.688,0.125,0.0,26.4,8.3,17.1,0.0,0.0,4.3,0.0,25.4,,0.1,0.0,0.1,0.301,,12.5,0.0,12.5,0.0
