PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Larry Bird,27,23,961,26.3,0.607,0.039,0.435,7.2,23.1,15.0,23.2,2.8,1.7,14.3,25.9,,3.0,1.7,4.7,0.23600000000000002,,8.0,2.3,10.3,3.0
Robert Parish,30,23,869,14.5,0.511,0.0,0.34,9.8,23.1,16.3,4.5,1.3,2.8,11.9,17.9,,0.6,1.3,1.9,0.105,,0.3,-0.2,0.2,0.5
Dennis Johnson,29,22,808,12.9,0.491,0.022000000000000002,0.376,4.2,7.1,5.6,17.4,1.5,0.5,12.5,21.5,,0.6,0.7,1.3,0.075,,0.6,-1.0,-0.3,0.3
Cedric Maxwell,28,23,752,13.3,0.604,0.006,0.8140000000000001,7.8,10.4,9.1,9.9,1.4,0.6,16.9,14.9,,1.3,0.7,2.0,0.126,,1.7,-0.2,1.4,0.6
Kevin McHale,26,23,702,16.3,0.5720000000000001,0.012,0.496,9.9,13.5,11.7,5.7,0.2,3.0,11.3,19.6,,1.4,0.7,2.1,0.142,,2.0,-0.9,1.1,0.5
Gerald Henderson,28,23,616,15.6,0.531,0.046,0.316,4.2,5.5,4.8,23.8,2.7,0.1,13.2,20.7,,0.8,0.6,1.5,0.115,,1.4,0.4,1.8,0.6
Quinn Buckner,29,23,268,6.8,0.429,0.013000000000000001,0.278,5.0,10.0,7.5,14.3,2.4,0.0,16.9,16.3,,-0.2,0.3,0.1,0.012,,-5.0,0.6,-4.3,-0.2
Danny Ainge,24,19,253,10.6,0.48200000000000004,0.1,0.111,1.8,5.5,3.6,21.9,1.7,0.5,12.1,17.4,,0.1,0.2,0.3,0.063,,-0.7,-0.1,-0.8,0.1
Scott Wedman,31,17,226,11.5,0.44299999999999995,0.073,0.10400000000000001,11.9,11.9,11.9,11.2,1.3,0.0,11.5,20.6,,0.0,0.2,0.2,0.038,,0.6,-2.0,-1.4,0.0
M.L. Carr,33,16,82,14.6,0.516,0.188,0.344,6.8,4.3,5.6,7.1,4.2,0.0,7.5,19.9,,0.1,0.1,0.2,0.145,,0.7,1.5,2.2,0.1
Greg Kite,22,11,38,2.7,0.32899999999999996,0.0,0.75,14.8,12.3,13.6,9.6,0.0,1.6,22.0,14.7,,-0.1,0.0,0.0,-0.033,,-6.1,-1.8,-7.9,-0.1
Carlos Clark,23,8,20,10.9,0.414,0.0,0.2,5.6,0.0,2.9,7.7,2.4,5.9,8.4,24.3,,0.0,0.0,0.0,0.006,,-1.1,1.2,0.2,0.0
