PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Larry Nance,24,17,633,18.8,0.615,0.0,0.38,9.5,17.1,13.4,8.9,1.2,3.2,11.7,17.6,,1.4,0.7,2.1,0.157,,2.7,0.8,3.5,0.9
Walter Davis,29,17,623,22.7,0.585,0.034,0.239,2.8,5.5,4.2,28.5,2.3,0.3,10.6,27.3,,1.9,0.4,2.3,0.177,,5.0,0.1,5.1,1.1
Kyle Macy,26,17,620,12.1,0.536,0.14,0.102,2.7,7.2,5.0,20.5,1.7,0.2,13.2,12.8,,0.7,0.4,1.1,0.084,,0.1,0.2,0.4,0.4
Maurice Lucas,31,17,570,19.7,0.564,0.0,0.344,8.7,24.8,17.0,15.5,1.0,0.8,10.0,21.4,,1.3,0.6,2.0,0.166,,2.9,0.4,3.3,0.8
James Edwards,28,17,463,13.6,0.534,0.0,0.36,5.6,16.6,11.3,8.4,0.4,1.4,12.4,22.7,,0.3,0.3,0.6,0.067,,-1.1,-1.2,-2.3,0.0
Alvan Adams,29,17,312,15.0,0.475,0.0,0.42100000000000004,10.2,21.4,16.0,18.6,2.7,2.1,18.5,24.7,,-0.2,0.5,0.3,0.044000000000000004,,-1.4,1.5,0.1,0.2
Charles Pittman,25,17,253,11.4,0.58,0.02,0.569,11.7,17.2,14.5,6.0,1.0,1.2,20.1,13.3,,0.2,0.2,0.4,0.078,,-0.9,-0.4,-1.4,0.0
Paul Westphal,33,17,222,9.9,0.478,0.113,0.4,1.6,2.5,2.1,21.9,2.7,0.0,20.3,22.4,,-0.2,0.1,0.0,-0.006999999999999999,,-2.7,-1.1,-3.8,-0.1
Mike Sanders,23,15,152,9.7,0.561,0.0,0.37,7.8,7.3,7.6,6.1,1.9,1.6,20.7,18.7,,0.0,0.1,0.1,0.046,,-3.5,0.0,-3.6,-0.1
Rod Foster,23,16,128,2.8,0.33799999999999997,0.128,0.231,5.5,6.1,5.8,17.2,1.9,0.5,23.2,18.4,,-0.3,0.1,-0.3,-0.099,,-6.8,-1.1,-7.9,-0.2
Alvin Scott,28,16,111,7.0,0.436,0.038,0.231,10.7,14.1,12.4,7.8,0.9,1.1,19.6,13.5,,-0.1,0.1,0.0,0.006999999999999999,,-2.7,-0.9,-3.6,0.0
Rick Robey,28,10,43,11.5,0.461,0.063,0.5,19.3,7.8,13.3,6.4,2.3,0.0,17.0,23.0,,0.0,0.0,0.0,0.003,,-1.9,-2.7,-4.6,0.0
