Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,16,96,MIA,Miami Heat,25.0,NBA,PF,24.0,1.0,20.8,1.2,2.5,0.47,0.0,0.0,,1.2,2.5,0.47,0.47,1.2,2.0,0.59,1.6,2.3,3.9,0.1,0.4,1.3,0.7,2.3,3.5
2009,16,96,MIA,Miami Heat,26.0,NBA,C,65.0,28.0,16.1,0.9,1.8,0.48,0.0,0.0,,0.9,1.8,0.48,0.48,0.5,0.7,0.65,1.4,1.7,3.0,0.4,0.3,1.4,0.6,2.1,2.2
2010,16,96,MIA,Miami Heat,27.0,NBA,C,80.0,16.0,16.5,1.0,2.0,0.48,0.0,0.0,,1.0,2.0,0.48,0.48,0.8,1.2,0.72,1.5,1.6,3.1,0.2,0.3,1.4,0.6,2.0,2.7
2011,16,96,MIA,Miami Heat,28.0,NBA,C,75.0,11.0,19.5,0.7,1.3,0.54,0.0,0.0,,0.7,1.3,0.54,0.54,0.6,1.0,0.64,1.4,2.2,3.5,0.3,0.1,1.2,0.5,2.6,2.0
2012,16,96,MIA,Miami Heat,29.0,NBA,C,64.0,51.0,21.1,1.3,2.4,0.56,0.0,0.0,,1.3,2.4,0.56,0.56,0.8,1.1,0.69,1.6,2.3,3.9,0.1,0.6,1.3,0.7,2.0,3.4
2013,16,96,MIA,Miami Heat,30.0,NBA,C,62.0,3.0,9.1,0.6,1.1,0.52,0.0,0.0,,0.6,1.1,0.52,0.52,0.3,0.5,0.61,0.7,1.1,1.9,0.2,0.2,0.7,0.4,0.8,1.4
2014,31,96,TOT,Total After Trade,31.0,NBA,C,33.0,0.0,5.6,0.4,1.0,0.38,0.0,0.0,,0.4,1.0,0.38,0.38,0.1,0.2,0.5,0.5,0.7,1.2,0.1,0.1,0.4,0.1,0.5,0.8
2014,16,96,MIA,Miami Heat,31.0,NBA,C,12.0,0.0,3.1,0.2,0.5,0.33,0.0,0.0,,0.2,0.5,0.33,0.33,0.2,0.2,1.0,0.2,0.4,0.6,0.0,0.0,0.3,0.1,0.3,0.5
2014,2,96,BOS,Boston Celtics,31.0,NBA,C,21.0,0.0,7.1,0.5,1.2,0.38,0.0,0.0,,0.5,1.2,0.38,0.38,0.1,0.3,0.33,0.6,0.9,1.5,0.1,0.1,0.4,0.1,0.6,1.0
2015,9,96,DET,Detroit Pistons,32.0,NBA,C,49.0,0.0,8.3,0.7,1.3,0.58,0.0,0.0,,0.7,1.3,0.58,0.58,0.3,0.4,0.68,0.7,1.2,1.9,0.1,0.2,1.0,0.2,1.1,1.8
2016,9,96,DET,Detroit Pistons,33.0,NBA,C,19.0,0.0,5.1,0.3,0.5,0.6,0.0,0.0,,0.3,0.5,0.6,0.6,0.3,0.4,0.75,0.4,0.7,1.1,0.1,0.1,0.6,0.1,0.8,0.9
2017,27,96,SAS,San Antonio Spurs,34.0,NBA,C,19.0,0.0,6.4,0.5,0.8,0.62,0.0,0.0,,0.5,0.8,0.62,0.62,0.3,0.4,0.62,0.4,1.2,1.6,0.2,0.1,0.3,0.2,0.6,1.3
