Season,Tm,Player,Rank,Pts Won,Pts Max,Share,Type
2017,MIL,Malcolm Brogdon,1,414.0,500,0.828,ROY
2017,PHI,Dario Saric,2,266.0,500,0.532,ROY
2017,PHI,Joel Embiid,3,177.0,500,0.354,ROY
2017,TOT,Buddy Hield,4,21.0,500,0.042,ROY
2017,NYK,Willy Hernangomez,5T,8.0,500,0.016,ROY
2017,DEN,Jamal Murray,5T,8.0,500,0.016,ROY
2017,PHO,Marquese Chriss,7,3.0,500,0.006,ROY
2017,BOS,Jaylen Brown,8T,1.0,500,0.002,ROY
2017,TOT,Yogi Ferrell,8T,1.0,500,0.002,ROY
2017,MIA,Rodney McGruder,8T,1.0,500,0.002,ROY
