SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,20,NYK,Campy Russell,29,2,,89,6.1,13.8,0.44,0.0,0.8,0.0,6.1,12.9,0.47,6.5,6.9,0.94,0.4,3.2,3.6,3.6,1.6,0.4,3.2,3.6,18.6
1981,20,NYK,Micheal Ray Richardson,25,2,,86,3.3,13.8,0.24,0.0,1.7,0.0,3.3,12.1,0.28,2.9,5.0,0.58,2.5,5.4,8.0,4.6,2.9,0.0,3.3,3.3,9.6
1981,20,NYK,Ray Williams,26,2,,84,7.7,17.6,0.44,0.4,1.3,0.33,7.3,16.3,0.45,2.6,4.7,0.55,1.3,2.1,3.4,3.9,1.7,0.0,3.9,4.3,18.4
1981,20,NYK,Marvin Webster,28,2,,63,3.4,6.9,0.5,0.0,0.0,,3.4,6.9,0.5,0.0,2.3,0.0,2.3,3.4,5.7,0.6,0.0,0.6,1.7,3.4,6.9
1981,20,NYK,Sly Williams,23,2,,56,8.4,11.6,0.72,0.0,0.0,,8.4,11.6,0.72,0.0,0.0,,2.6,3.2,5.8,3.2,1.9,0.0,1.9,4.5,16.7
1981,20,NYK,Bill Cartwright,23,2,,49,4.4,12.5,0.35,0.0,0.0,,4.4,12.5,0.35,5.9,8.8,0.67,2.9,6.6,9.6,0.7,0.7,0.7,4.4,5.1,14.7
1981,20,NYK,Larry Demic,23,2,,37,3.9,4.9,0.8,0.0,0.0,,3.9,4.9,0.8,1.0,1.9,0.5,4.9,1.9,6.8,0.0,0.0,1.0,0.0,2.9,8.8
1981,20,NYK,Mike Glenn,25,2,,26,5.5,9.7,0.57,0.0,1.4,0.0,5.5,8.3,0.67,4.2,4.2,1.0,1.4,4.2,5.5,1.4,1.4,0.0,2.8,0.0,15.2
1981,20,NYK,Mike Woodson,22,2,,8,4.5,13.5,0.33,0.0,0.0,,4.5,13.5,0.33,9.0,9.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,13.5,18.0
1981,20,NYK,Reggie Carter,23,1,,7,0.0,5.1,0.0,0.0,0.0,,0.0,5.1,0.0,0.0,0.0,,5.1,5.1,10.3,0.0,0.0,0.0,5.1,20.6,0.0
