PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Johnny Davis,25,2,,74,6.8,17.0,0.4,0.0,0.5,0.0,6.8,16.5,0.41200000000000003,5.8,6.3,0.9229999999999999,1.0,2.9,3.9,5.4,1.0,0.0,0.5,2.9,19.5
Billy Knight,28,2,,71,8.1,15.2,0.5329999999999999,0.0,0.0,,8.1,15.2,0.5329999999999999,2.5,4.1,0.625,3.0,3.0,6.1,2.5,0.5,0.0,2.5,2.5,18.8
James Edwards,25,2,,56,4.5,15.4,0.292,0.0,0.0,,4.5,15.4,0.292,0.0,0.0,,2.6,6.4,9.0,3.2,0.6,0.6,2.6,5.1,9.0
Louis Orr,22,2,,56,5.8,16.1,0.36,0.0,0.0,,5.8,16.1,0.36,3.9,4.5,0.857,3.9,2.6,6.4,2.6,3.2,0.6,3.9,2.6,15.4
Clemon Johnson,24,2,,55,3.3,7.9,0.41700000000000004,0.0,0.0,,3.3,7.9,0.41700000000000004,3.3,6.5,0.5,6.5,6.5,13.1,2.0,2.6,1.3,2.0,2.0,9.8
Mike Bantom,29,2,,51,8.5,11.3,0.75,0.0,0.0,,8.5,11.3,0.75,3.5,4.9,0.7140000000000001,3.5,2.1,5.6,0.7,0.7,0.7,4.2,7.1,20.5
George McGinnis,30,2,,39,2.8,13.8,0.2,0.0,0.0,,2.8,13.8,0.2,3.7,7.4,0.5,1.8,7.4,9.2,6.5,1.8,0.0,4.6,5.5,9.2
Don Buse,30,2,,35,1.0,8.2,0.125,1.0,4.1,0.25,0.0,4.1,0.0,2.1,2.1,1.0,0.0,5.1,5.1,7.2,3.1,0.0,2.1,4.1,5.1
George Johnson,24,2,,23,7.8,12.5,0.625,0.0,0.0,,7.8,12.5,0.625,0.0,0.0,,1.6,4.7,6.3,1.6,0.0,0.0,3.1,1.6,15.7
Dudley Bradley,23,2,,19,5.7,17.1,0.33299999999999996,1.9,1.9,1.0,3.8,15.2,0.25,3.8,3.8,1.0,1.9,1.9,3.8,3.8,3.8,0.0,9.5,7.6,17.1
Jerry Sichting,24,1,,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
