PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
George Gervin,28,7,,274,10.1,20.2,0.5,0.0,0.4,0.0,10.1,19.8,0.51,4.7,5.9,0.8,1.2,3.4,4.6,3.2,0.7,0.7,2.6,2.5,25.0
Mark Olberding,24,7,,254,8.2,14.9,0.552,0.1,0.4,0.33299999999999996,8.1,14.5,0.5589999999999999,3.0,3.5,0.84,1.6,4.3,5.8,4.3,0.6,0.0,2.4,4.4,19.6
Reggie Johnson,23,7,,224,5.6,11.7,0.479,0.0,0.0,,5.6,11.7,0.479,3.1,4.0,0.76,2.4,3.1,5.5,2.6,0.6,0.8,1.6,4.3,14.3
Paul Griffin,27,7,,183,2.8,4.7,0.583,0.0,0.0,,2.8,4.7,0.583,1.8,3.9,0.45,3.1,4.7,7.9,5.7,1.2,1.0,1.8,5.5,7.3
George Johnson,32,7,,165,2.6,5.7,0.462,0.0,0.0,,2.6,5.7,0.462,1.5,2.2,0.7,5.2,8.5,13.7,1.3,0.7,3.5,1.5,4.4,6.8
Dave Corzine,24,7,,161,6.0,12.3,0.491,0.0,0.0,,6.0,12.3,0.491,2.0,2.9,0.6920000000000001,2.7,8.0,10.7,3.6,0.9,1.8,2.5,3.4,14.1
James Silas,31,7,,161,6.0,15.4,0.391,0.0,0.0,,6.0,15.4,0.391,5.8,7.2,0.813,1.1,2.2,3.4,4.2,0.9,0.0,4.0,2.0,17.9
Johnny Moore,22,7,,124,5.2,10.7,0.486,0.0,0.9,0.0,5.2,9.9,0.529,1.7,2.3,0.75,2.3,1.5,3.8,7.8,2.9,0.3,2.3,4.1,12.2
Ron Brewer,25,7,,118,8.8,18.6,0.475,0.3,0.9,0.33299999999999996,8.5,17.7,0.483,6.4,8.8,0.7240000000000001,0.0,1.5,1.5,4.0,0.3,1.8,1.8,1.8,24.4
Kevin Restani,29,3,,11,3.3,9.8,0.33299999999999996,0.0,0.0,,3.3,9.8,0.33299999999999996,0.0,0.0,,0.0,6.5,6.5,0.0,0.0,3.3,3.3,6.5,6.5
Michael Wiley,23,3,,5,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,14.4,14.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,14.4
