Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2004,19,109,NOH,New Orleans Hornets,3,Darrell Armstrong,PG,6-0,170,"June 22, 1968",US,9,Fayetteville State University
2004,19,118,NOH,New Orleans Hornets,2,Stacey Augmon,SF,6-8,205,"August 1, 1968",US,12,UNLV
2004,19,393,NOH,New Orleans Hornets,42,P.J. Brown,PF,6-11,225,"October 14, 1969",US,10,Louisiana Tech
2004,19,400,NOH,New Orleans Hornets,6,Tierre Brown,PG,6-2,189,"June 3, 1979",US,2,McNeese State University
2004,19,489,NOH,New Orleans Hornets,5,Maurice Carter,SG,6-5,210,"October 12, 1976",US,R,LSU
2004,19,678,NOH,New Orleans Hornets,1,Baron Davis,PG,6-3,209,"April 13, 1979",US,4,UCLA
2004,19,782,NOH,New Orleans Hornets,17,Bryce Drew,PG,6-2,185,"September 21, 1974",US,5,Valparaiso
2004,19,1791,NOH,New Orleans Hornets,9,George Lynch,SF,6-8,218,"September 3, 1970",US,10,UNC
2004,19,1814,NOH,New Orleans Hornets,21,Jamaal Magloire,C,6-11,259,"May 21, 1978",CA,3,Kentucky
2004,19,1863,NOH,New Orleans Hornets,24,Jamal Mashburn,SF,6-8,240,"November 29, 1972",US,10,Kentucky
2004,19,2504,NOH,New Orleans Hornets,45,Sean Rooks,C,6-10,250,"September 9, 1969",US,11,Arizona
2004,19,2703,NOH,New Orleans Hornets,8,Steve Smith,SG,6-7,200,"March 31, 1969",US,12,Michigan State
2004,19,2905,NOH,New Orleans Hornets,34,Robert Traylor,C,6-8,284,"February 1, 1977",US,5,Michigan
2004,19,3070,NOH,New Orleans Hornets,4,David Wesley,SG,6-0,190,"November 14, 1970",US,10,Baylor
2004,19,3071,NOH,New Orleans Hornets,30,David West,PF,6-9,250,"August 29, 1980",US,R,Xavier
2004,19,3177,NOH,New Orleans Hornets,11,Shammond Williams,PG,6-1,201,"April 5, 1975",US,5,UNC
