Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2004,30,104,WAS,Washington Wizards,0,Gilbert Arenas,PG,6-3,191,"January 6, 1982",US,2,Arizona
2004,30,194,WAS,Washington Wizards,35,Lonny Baxter,PF,6-8,260,"January 27, 1979",US,1,Maryland
2004,30,260,WAS,Washington Wizards,2,Steve Blake,PG,6-3,172,"February 26, 1980",US,R,Maryland
2004,30,330,WAS,Washington Wizards,21,Torraye Braggs,PF,6-8,245,"May 15, 1976",US,R,Xavier
2004,30,385,WAS,Washington Wizards,5,Kwame Brown,PF,6-11,270,"March 10, 1982",US,2,
2004,30,440,WAS,Washington Wizards,32,Mitchell Butler,SG,6-5,210,"December 15, 1970",US,7,UCLA
2004,30,754,WAS,Washington Wizards,3,Juan Dixon,SG,6-3,164,"October 9, 1978",US,1,Maryland
2004,30,1233,WAS,Washington Wizards,24,Jarvis Hayes,SF,6-7,220,"August 9, 1981",US,R,"Western Carolina University, Georgia"
2004,30,1240,WAS,Washington Wizards,33,Brendan Haywood,C,7-0,268,"November 27, 1979",US,2,UNC
2004,30,1355,WAS,Washington Wizards,20,Larry Hughes,SG,6-5,184,"January 23, 1979",US,5,Saint Louis
2004,30,1446,WAS,Washington Wizards,1,Jared Jeffries,PF,6-11,230,"November 25, 1981",US,1,Indiana
2004,30,1637,WAS,Washington Wizards,22,Brevin Knight,PG,5-10,173,"November 8, 1975",US,6,Stanford
2004,30,1676,WAS,Washington Wizards,44,Christian Laettner,PF,6-11,235,"August 17, 1969",US,11,Duke
2004,30,2733,WAS,Washington Wizards,42,Jerry Stackhouse,SF,6-6,218,"November 5, 1974",US,8,UNC
2004,30,2844,WAS,Washington Wizards,36,Etan Thomas,C,6-9,256,"April 1, 1978",US,2,Syracuse
2004,30,3088,WAS,Washington Wizards,55,Jahidi White,C,6-9,290,"February 19, 1976",US,5,Georgetown
2004,30,3104,WAS,Washington Wizards,12,Chris Whitney,PG,6-0,168,"October 5, 1971",US,10,Clemson
