Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2010,31,1290,TOT,Total After Trade,22.0,NBA,PF,47.0,624.0,15.0,0.53,0.01,0.34,13.5,18.7,16.0,5.2,1.1,2.5,11.5,18.7,,0.8,0.6,1.4,0.1,,-2.1,-1.4,-3.5,-0.2
2010,20,1290,NYK,New York Knicks,22.0,NBA,PF,24.0,252.0,14.0,0.48,0.02,0.23,14.2,13.3,13.8,4.5,2.0,2.7,10.6,20.3,,0.1,0.2,0.3,0.06,,-3.0,-1.6,-4.6,-0.2
2010,11,1290,HOU,Houston Rockets,22.0,NBA,PF,23.0,372.0,15.7,0.57,0.0,0.43,13.1,22.4,17.6,5.6,0.5,2.3,12.2,17.6,,0.6,0.4,1.0,0.14,,-1.4,-1.3,-2.7,-0.1
2011,11,1290,HOU,Houston Rockets,23.0,NBA,C,72.0,1125.0,13.0,0.52,0.01,0.24,12.9,18.0,15.4,4.0,0.6,3.2,13.7,17.7,,0.8,1.0,1.8,0.08,,-2.9,-1.4,-4.3,-0.7
2012,31,1290,TOT,Total After Trade,24.0,NBA,C,39.0,551.0,15.8,0.52,0.02,0.28,12.8,26.3,19.5,4.7,1.3,3.6,14.3,17.9,,0.5,0.8,1.4,0.12,,-1.8,0.3,-1.5,0.1
2012,11,1290,HOU,Houston Rockets,24.0,NBA,C,32.0,469.0,15.1,0.53,0.02,0.29,11.5,27.0,19.2,4.7,1.0,3.4,13.6,17.1,,0.5,0.7,1.1,0.12,,-1.7,0.3,-1.4,0.1
2012,14,1290,LAL,Los Angeles Lakers,24.0,NBA,C,7.0,82.0,19.3,0.49,0.0,0.27,20.0,22.1,21.1,4.2,3.2,5.3,17.3,22.6,,0.0,0.2,0.2,0.12,,-2.7,0.3,-2.4,0.0
2013,14,1290,LAL,Los Angeles Lakers,25.0,NBA,PF,29.0,458.0,18.5,0.53,0.01,0.39,20.3,19.7,20.0,4.7,0.9,3.0,12.5,20.2,,0.9,0.5,1.4,0.15,,-0.1,-1.6,-1.6,0.0
2014,14,1290,LAL,Los Angeles Lakers,26.0,NBA,PF,72.0,1500.0,19.3,0.58,0.0,0.35,13.8,24.3,19.0,5.9,0.9,3.1,11.1,19.7,,3.1,1.3,4.4,0.14,,0.5,-1.0,-0.5,0.6
2015,14,1290,LAL,Los Angeles Lakers,27.0,NBA,C,70.0,1874.0,16.2,0.49,0.01,0.22,9.9,23.4,16.4,9.5,0.9,2.3,11.1,22.7,,1.1,1.1,2.2,0.06,,-0.6,-1.6,-2.2,-0.1
2016,12,1290,IND,Indiana Pacers,28.0,NBA,C,73.0,1513.0,16.4,0.53,0.0,0.23,11.3,21.2,16.3,9.5,1.2,2.0,13.2,20.3,,1.6,2.3,3.9,0.12,,-0.7,0.0,-0.7,0.5
2017,18,1290,MIN,Minnesota Timberwolves,29.0,NBA,C,7.0,47.0,5.5,0.43,0.0,0.15,19.6,15.1,17.4,0.0,1.1,0.0,22.4,16.8,,-0.1,0.0,0.0,-0.03,,-7.1,-5.2,-12.3,-0.1
