PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Eddie Johnson,24,82,82,2920,12.0,24.8,0.485,0.3,1.0,0.313,11.7,23.8,0.493,4.3,5.3,0.81,2.6,4.6,7.3,4.7,1.2,0.3,3.4,4.3,28.7,,107,110
Larry Drew,25,73,73,2363,9.4,20.3,0.462,0.1,0.2,0.3,9.3,20.1,0.46399999999999997,4.8,6.2,0.7759999999999999,0.7,2.2,2.9,11.0,2.4,0.2,3.8,3.4,23.6,,107,109
Mark Olberding,27,81,81,2160,5.4,10.9,0.494,0.0,0.0,0.0,5.4,10.9,0.495,5.6,6.9,0.821,2.6,7.0,9.6,4.1,1.1,0.6,3.6,6.3,16.4,,109,108
LaSalle Thompson,22,80,38,1915,8.1,15.5,0.523,0.0,0.0,,8.1,15.5,0.523,3.9,5.4,0.7170000000000001,6.3,10.9,17.3,2.1,1.7,3.5,4.1,8.0,20.1,,106,102
Billy Knight,31,75,39,1885,8.9,18.0,0.491,0.1,0.3,0.28600000000000003,8.8,17.7,0.495,6.0,7.0,0.8590000000000001,2.2,4.1,6.3,4.0,1.3,0.1,3.8,3.0,23.8,,108,110
Mike Woodson,25,71,12,1838,9.9,20.7,0.47700000000000004,0.1,0.2,0.25,9.8,20.5,0.479,6.3,7.7,0.818,1.6,2.9,4.4,4.4,2.1,0.7,2.9,4.4,26.1,,110,109
Joe Meriweather,30,73,31,1501,6.0,11.3,0.532,0.0,0.0,,6.0,11.3,0.532,2.9,3.8,0.764,3.5,7.5,11.0,1.6,1.1,1.9,2.6,7.7,14.9,,109,107
Don Buse,33,76,10,1327,5.3,12.4,0.426,0.6,2.1,0.305,4.6,10.3,0.451,2.2,2.8,0.7879999999999999,1.0,3.1,4.1,10.7,3.0,0.0,3.1,2.2,13.4,,106,108
Ed Nealy,23,71,1,960,3.1,6.1,0.5,0.0,0.0,,3.1,6.1,0.5,2.3,2.9,0.8,3.5,7.2,10.8,2.4,2.0,0.4,1.6,6.7,8.5,,117,106
Reggie Theus,26,30,30,897,8.8,20.2,0.43799999999999994,0.2,1.4,0.14800000000000002,8.6,18.8,0.46,6.8,9.0,0.7509999999999999,1.5,2.8,4.3,10.9,1.5,0.5,5.0,4.8,24.7,,103,110
Steve Johnson,26,50,12,893,9.9,17.9,0.5529999999999999,0.0,0.0,,9.9,17.9,0.5529999999999999,5.3,9.2,0.5710000000000001,4.9,8.3,13.2,3.3,1.1,2.5,5.5,9.8,25.0,,101,106
Dane Suttle,22,40,1,469,10.8,21.3,0.509,0.0,0.3,0.0,10.8,21.0,0.517,4.0,4.7,0.851,2.1,2.5,4.6,4.6,2.0,0.0,3.2,4.6,25.7,,108,110
Larry Micheaux,23,39,0,332,6.9,12.6,0.544,0.0,0.0,,6.9,12.6,0.544,3.0,5.5,0.5379999999999999,5.6,10.3,15.9,2.7,3.0,1.5,3.0,6.5,16.7,,109,102
Dave Robisch,34,8,0,162,5.2,13.8,0.375,0.0,0.0,,5.2,13.8,0.375,3.2,3.7,0.846,3.5,4.9,8.4,1.7,0.9,0.3,0.0,4.3,13.5,,112,111
Kevin Loder,24,10,0,133,6.7,15.1,0.442,0.4,1.1,0.33299999999999996,6.3,14.0,0.45,3.2,4.6,0.6920000000000001,2.5,3.9,6.3,4.9,1.1,1.8,3.9,5.3,16.8,,96,109
