PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Norm Nixon,28,82,82,3053,9.1,19.7,0.462,0.2,0.7,0.239,9.0,19.0,0.47100000000000003,3.2,4.2,0.76,0.9,2.3,3.2,14.2,1.5,0.1,4.0,2.8,21.6,,111.0,115
Terry Cummings,22,81,80,2907,12.0,24.3,0.494,0.0,0.0,0.0,12.0,24.3,0.495,6.2,8.6,0.72,5.3,7.4,12.7,2.3,1.5,0.9,3.6,4.9,30.3,,112.0,111
James Donaldson,26,82,67,2525,6.8,11.4,0.596,0.0,0.0,,6.8,11.4,0.596,4.7,6.1,0.7609999999999999,3.1,9.1,12.2,1.7,0.8,2.6,3.2,4.0,18.2,,117.0,110
Greg Kelser,26,80,21,1783,8.3,16.1,0.519,0.1,0.2,0.33299999999999996,8.3,15.9,0.521,6.7,9.5,0.7020000000000001,5.0,5.4,10.4,2.4,1.8,0.8,5.2,6.6,23.4,,106.0,112
Craig Hodges,23,76,28,1571,7.8,17.3,0.45,0.3,1.4,0.217,7.5,15.9,0.47100000000000003,2.0,2.7,0.75,0.7,1.9,2.6,3.5,1.8,0.0,2.6,5.0,17.9,,100.0,115
Bill Walton,31,55,46,1476,9.3,16.7,0.556,0.0,0.1,0.0,9.3,16.6,0.5579999999999999,3.0,5.0,0.597,4.2,11.1,15.3,5.9,1.4,2.8,5.7,4.9,21.5,,102.0,107
Michael Brooks,25,47,30,1405,7.2,15.0,0.479,0.0,0.2,0.0,7.2,14.9,0.484,3.5,5.1,0.6890000000000001,4.8,6.8,11.6,3.0,1.7,0.5,2.6,4.2,17.9,,110.0,112
Derek Smith,22,61,20,1297,8.7,16.0,0.546,0.0,0.2,0.16699999999999998,8.7,15.7,0.551,4.5,6.0,0.755,2.0,4.2,6.2,3.0,1.2,0.8,2.9,6.0,22.0,,116.0,114
Ricky Pierce,24,69,35,1280,9.9,21.1,0.47,0.0,0.3,0.0,9.9,20.8,0.478,5.5,6.4,0.861,2.2,2.8,5.0,2.2,1.0,0.5,3.0,5.3,25.4,,109.0,115
Jerome Whitehead,27,70,1,921,7.4,15.2,0.49,0.0,0.0,,7.4,15.2,0.49,4.5,5.5,0.8220000000000001,4.8,7.8,12.6,1.0,0.9,0.6,3.0,8.2,19.4,,111.0,112
Billy McKinney,28,80,0,843,7.7,17.2,0.446,0.0,0.1,0.0,7.7,17.1,0.449,2.2,2.6,0.848,0.4,2.6,3.0,9.1,1.5,0.0,2.7,4.7,17.5,,107.0,115
Hank McDowell,24,57,0,611,6.6,15.3,0.431,0.0,0.2,0.0,6.6,15.1,0.43799999999999994,3.0,4.4,0.679,4.9,7.1,12.0,2.9,1.1,0.2,3.8,6.0,16.2,,97.0,113
Rory White,24,6,0,19,10.0,22.5,0.444,0.0,0.0,,10.0,22.5,0.444,0.0,0.0,,5.0,5.0,10.0,0.0,0.0,0.0,2.5,7.5,20.0,,96.0,116
Hutch Jones,24,4,0,18,0.0,7.9,0.0,0.0,0.0,,0.0,7.9,0.0,2.6,10.5,0.25,0.0,0.0,0.0,0.0,2.6,0.0,5.3,0.0,2.6,,17.0,115
Linton Townes,24,2,0,17,8.4,19.5,0.429,0.0,0.0,,8.4,19.5,0.429,0.0,0.0,,0.0,2.8,2.8,2.8,2.8,5.6,2.8,8.4,16.8,,88.0,107
Kevin Loder,24,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,,,119
