PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Dave Greenwood,26,78,76,2718,6.5,13.3,0.49,0.0,0.0,0.0,6.5,13.3,0.491,3.8,5.1,0.737,3.8,10.1,13.9,2.5,1.2,1.3,2.6,4.7,16.8,,107,105
Dave Corzine,27,82,82,2674,6.9,14.8,0.467,0.1,0.2,0.33299999999999996,6.9,14.7,0.469,4.2,4.9,0.84,3.0,7.3,10.3,3.6,1.0,2.2,3.1,4.1,18.1,,105,107
Orlando Woolridge,24,75,74,2544,10.8,20.5,0.525,0.0,0.0,0.5,10.8,20.5,0.525,5.7,8.0,0.715,2.5,4.5,7.0,2.6,1.3,1.1,3.6,4.8,27.3,,108,109
Quintin Dailey,23,82,42,2449,11.5,24.1,0.474,0.1,0.6,0.125,11.4,23.5,0.484,6.3,7.8,0.8109999999999999,1.2,3.4,4.6,5.0,2.1,0.2,4.3,4.3,29.3,,103,109
Ennis Whatley,21,80,73,2159,5.8,12.4,0.469,0.0,0.0,0.0,5.8,12.3,0.47100000000000003,3.3,4.5,0.73,1.4,3.0,4.4,14.8,2.7,0.4,6.0,5.0,14.9,,98,108
Mitchell Wiggins,24,82,40,2123,9.0,20.2,0.44799999999999995,0.2,0.7,0.24100000000000002,8.9,19.5,0.455,4.8,6.5,0.742,3.1,4.3,7.4,4.2,2.4,0.2,3.2,6.3,23.1,,103,107
Rod Higgins,24,78,6,1577,5.9,13.2,0.447,0.0,0.7,0.045,5.9,12.5,0.46799999999999997,3.4,4.8,0.7240000000000001,2.7,3.6,6.3,3.5,1.5,0.9,2.3,4.9,15.3,,104,109
Jawann Oldham,26,64,0,870,6.1,12.1,0.505,0.0,0.0,,6.1,12.1,0.505,2.2,3.7,0.591,4.1,8.7,12.9,1.8,0.8,4.2,4.6,7.7,14.3,,90,104
Ronnie Lester,25,43,3,687,5.5,13.2,0.415,0.1,0.4,0.2,5.4,12.8,0.42100000000000004,5.3,6.1,0.862,1.4,1.8,3.2,11.8,2.1,0.4,5.0,4.1,16.2,,101,110
Sidney Green,23,49,0,667,7.2,16.4,0.439,0.0,0.0,,7.2,16.4,0.439,4.0,5.6,0.7140000000000001,4.2,8.4,12.6,1.8,1.3,1.2,4.3,9.2,18.4,,92,106
Reggie Theus,26,31,5,601,7.4,19.0,0.38799999999999996,0.2,1.2,0.2,7.1,17.8,0.401,6.7,8.6,0.778,1.7,2.0,3.7,11.4,1.7,0.2,4.7,6.2,21.7,,100,110
Steve Johnson,26,31,9,594,9.2,16.0,0.5710000000000001,0.0,0.0,,9.2,16.0,0.5710000000000001,5.2,8.9,0.5820000000000001,5.5,7.9,13.4,1.5,1.2,1.7,4.8,9.6,23.5,,103,106
Wallace Bryant,24,29,0,317,7.9,20.2,0.391,0.0,0.0,,7.9,20.2,0.391,2.1,5.0,0.424,5.6,6.5,12.1,2.0,1.4,1.7,2.4,7.3,17.9,,90,107
