SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1984,7,DAL,Rolando Blackman,24,81,81,3025,11.6,21.2,0.55,0.0,0.2,0.09,11.5,21.0,0.55,6.0,7.3,0.81,2.0,4.0,6.0,4.6,0.9,0.6,2.7,2.0,29.1,,119,112
1984,7,DAL,Mark Aguirre,24,79,79,2900,15.5,29.5,0.52,0.3,0.9,0.27,15.2,28.6,0.53,7.8,10.4,0.75,2.7,5.2,7.8,6.0,1.3,0.4,4.8,4.1,39.0,,112,111
1984,7,DAL,Brad Davis,28,81,81,2665,6.3,11.8,0.53,0.1,0.7,0.18,6.2,11.2,0.55,3.6,4.3,0.84,0.7,2.7,3.4,10.2,1.7,0.2,3.0,4.0,16.3,,118,112
1984,7,DAL,Pat Cummings,27,80,80,2492,8.8,17.8,0.49,0.0,0.0,0.0,8.8,17.8,0.5,2.7,3.7,0.74,2.9,9.9,12.8,3.1,1.2,0.4,2.8,5.5,20.3,,105,107
1984,7,DAL,Kurt Nimphius,25,82,46,2284,5.8,11.1,0.52,0.0,0.1,0.25,5.8,11.0,0.52,2.1,3.4,0.62,3.9,7.0,10.9,3.7,0.9,3.1,2.1,6.0,13.7,,113,108
1984,7,DAL,Derek Harper,22,82,1,1712,5.7,12.8,0.44,0.1,0.7,0.12,5.6,12.0,0.46,1.9,2.8,0.67,1.5,3.4,4.9,6.8,2.7,0.6,3.1,4.1,13.3,,97,109
1984,7,DAL,Bill Garnett,23,80,34,1529,4.5,9.5,0.47,0.0,0.1,0.0,4.5,9.4,0.48,4.1,5.6,0.73,3.9,6.6,10.5,4.1,1.4,2.1,2.2,6.9,13.0,,115,108
1984,7,DAL,Jay Vincent,24,61,5,1421,8.6,19.8,0.44,0.0,0.0,0.0,8.6,19.7,0.44,5.7,7.3,0.78,2.8,5.7,8.4,3.9,1.0,0.3,3.9,5.4,22.9,,100,111
1984,7,DAL,Dale Ellis,23,67,2,1059,10.3,22.6,0.46,0.5,1.3,0.41,9.8,21.2,0.46,4.0,5.5,0.72,4.9,6.6,11.4,2.6,1.9,0.4,3.6,5.4,25.1,,102,108
1984,7,DAL,Elston Turner,24,47,1,536,4.9,13.6,0.36,0.1,0.8,0.11,4.8,12.8,0.38,2.5,3.1,0.82,3.8,4.6,8.4,5.3,2.4,0.0,2.6,3.6,12.4,,97,109
1984,7,DAL,Mark West,23,34,0,202,3.6,10.1,0.36,0.0,0.0,,3.6,10.1,0.36,1.7,5.3,0.32,4.6,6.5,11.0,3.1,0.2,3.6,2.9,13.2,8.9,,83,109
1984,7,DAL,Roger Phegley,27,10,0,76,5.7,19.8,0.29,0.6,2.6,0.25,5.1,17.2,0.3,1.3,1.3,1.0,1.3,4.5,5.7,5.7,0.6,0.0,3.2,6.4,13.4,,77,113
1984,7,DAL,Jim Spanarkel,26,7,0,54,6.3,14.4,0.44,0.9,1.8,0.5,5.4,12.6,0.43,8.1,11.7,0.69,4.5,1.8,6.3,4.5,5.4,0.0,3.6,7.2,21.6,,112,105
