Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,22.0,NOH,NBA,SG,73.0,17.0,1872.0,7.7,17.0,0.451,2.3,6.0,0.374,5.4,11.0,0.493,2.8,3.4,0.814,1.4,2.7,4.1,2.2,1.1,0.2,1.5,2.4,20.3
2011,23.0,TOT,NBA,SG,73.0,23.0,1775.0,7.1,16.4,0.434,1.8,4.9,0.367,5.3,11.5,0.462,2.9,3.7,0.788,1.2,4.0,5.2,2.7,1.3,0.2,1.9,2.2,18.9
2011,23.0,NOH,NBA,SG,46.0,0.0,745.0,6.6,16.1,0.41,1.7,4.5,0.376,4.9,11.6,0.423,2.4,3.2,0.758,1.2,5.1,6.3,2.1,0.9,0.2,1.8,2.4,17.3
2011,23.0,SAC,NBA,SG,27.0,23.0,1030.0,7.4,16.5,0.45,1.9,5.1,0.361,5.6,11.4,0.491,3.3,4.1,0.805,1.3,3.2,4.4,3.2,1.6,0.2,2.0,2.1,20.1
2012,24.0,SAC,NBA,SG,51.0,51.0,1780.0,7.1,16.2,0.438,2.2,6.3,0.345,5.0,10.0,0.497,2.9,3.3,0.865,1.7,2.1,3.8,2.0,1.4,0.2,1.7,2.2,19.3
2013,25.0,SAC,NBA,SG,72.0,8.0,1726.0,6.9,16.1,0.429,2.9,7.9,0.372,4.0,8.2,0.484,2.3,2.6,0.881,1.0,2.7,3.8,1.9,1.3,0.1,1.4,2.2,19.1
2014,26.0,TOT,NBA,SG,72.0,27.0,1741.0,5.2,13.2,0.394,2.3,6.5,0.345,3.0,6.7,0.443,1.9,2.3,0.804,1.2,2.9,4.1,1.6,1.2,0.2,1.4,2.3,14.5
2014,26.0,SAC,NBA,SG,46.0,26.0,1121.0,4.6,12.0,0.381,1.8,5.7,0.318,2.7,6.2,0.438,1.3,1.7,0.808,1.3,2.7,4.0,1.5,1.0,0.3,1.2,2.4,12.3
2014,26.0,BRK,NBA,SG,26.0,1.0,620.0,6.4,15.4,0.414,3.0,8.0,0.38,3.4,7.5,0.45,2.8,3.5,0.8,1.0,3.3,4.3,1.7,1.6,0.2,1.7,2.1,18.6
2015,27.0,TOT,NBA,SG,48.0,0.0,721.0,7.0,17.2,0.406,2.7,7.1,0.378,4.3,10.1,0.426,2.3,2.8,0.821,1.1,3.1,4.3,1.8,1.3,0.3,1.3,1.9,19.0
2015,27.0,BOS,NBA,SG,39.0,0.0,640.0,7.1,17.2,0.416,2.9,7.0,0.419,4.2,10.2,0.414,2.4,2.9,0.824,1.1,3.0,4.1,1.9,1.2,0.4,1.2,2.0,19.6
2015,27.0,PHO,NBA,SG,9.0,0.0,81.0,5.8,17.8,0.325,0.9,8.4,0.105,4.9,9.3,0.524,1.8,2.2,0.8,1.8,4.0,5.8,0.9,2.7,0.0,2.2,1.3,14.2
2016,28.0,TOT,NBA,SG,61.0,8.0,1109.0,7.0,17.6,0.399,3.0,8.8,0.337,4.1,8.8,0.46,2.2,2.6,0.848,1.2,3.6,4.9,2.8,1.5,0.1,1.7,2.9,19.2
2016,28.0,HOU,NBA,SG,47.0,6.0,885.0,7.1,17.7,0.4,3.0,8.8,0.338,4.1,8.9,0.461,2.1,2.4,0.879,1.3,3.4,4.7,2.7,1.4,0.1,1.6,3.0,19.2
2016,28.0,WAS,NBA,SG,14.0,2.0,224.0,6.8,17.2,0.393,2.9,8.7,0.333,3.9,8.5,0.453,2.6,3.4,0.762,1.1,4.5,5.6,3.1,2.1,0.2,1.8,2.7,19.0
2017,29.0,WAS,NBA,SG,33.0,1.0,575.0,5.3,13.1,0.4,1.8,5.0,0.35,3.5,8.1,0.431,1.4,1.7,0.852,1.4,3.4,4.8,2.6,1.2,0.2,1.6,3.0,13.7
