Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1995,29,1586,UTA,Utah Jazz,Adam Keefe,24,75,0,1270,7.0,12.2,0.58,0.0,0.0,,7.0,12.2,0.58,4.8,7.1,0.68,5.5,7.8,13.3,1.2,1.5,1.0,2.5,5.8,18.8,120,106
1995,29,474,UTA,Utah Jazz,Antoine Carr,33,78,4,1677,9.0,16.9,0.53,0.0,0.1,0.25,8.9,16.7,0.53,5.1,6.2,0.82,2.5,5.7,8.2,2.1,0.7,2.1,2.7,7.8,23.1,113,108
1995,29,827,UTA,Utah Jazz,Blue Edwards,29,36,0,605,8.4,17.0,0.5,0.9,2.7,0.34,7.5,14.2,0.52,2.7,3.6,0.76,2.1,3.4,5.6,2.6,2.1,0.5,3.6,6.8,20.5,100,108
1995,29,2532,UTA,Utah Jazz,Bryon Russell,24,63,15,860,6.3,14.3,0.44,0.8,2.7,0.3,5.5,11.7,0.47,3.7,5.6,0.67,2.7,5.8,8.5,2.0,2.9,0.7,2.5,6.1,17.1,101,105
1995,29,225,UTA,Utah Jazz,David Benoit,26,71,67,1841,8.0,16.5,0.49,1.1,3.2,0.33,7.0,13.3,0.52,3.7,4.4,0.84,2.7,7.7,10.4,1.6,1.3,1.3,2.1,5.2,20.8,112,106
1995,29,2728,UTA,Utah Jazz,Felton Spencer,27,34,34,905,6.0,12.3,0.49,0.0,0.0,,6.0,12.3,0.49,6.1,7.7,0.79,5.2,9.7,14.9,1.0,0.7,1.8,3.9,7.5,18.2,107,105
1995,29,756,UTA,Utah Jazz,James Donaldson,37,43,40,613,3.7,6.3,0.6,0.0,0.0,,3.7,6.3,0.6,1.9,2.6,0.71,1.6,7.4,9.0,1.2,0.5,2.4,1.9,5.6,9.3,109,107
1995,29,3042,UTA,Utah Jazz,Jamie Watson,22,60,1,673,5.9,11.7,0.5,0.4,1.5,0.26,5.5,10.2,0.53,2.9,4.3,0.68,1.2,4.5,5.7,4.5,2.7,0.8,3.9,6.6,15.0,97,106
1995,29,1360,UTA,Utah Jazz,Jay Humphries,32,12,0,149,1.4,8.7,0.16,0.7,1.0,0.67,0.7,7.7,0.09,0.0,0.0,,0.7,2.8,3.5,3.1,2.4,0.0,4.2,8.7,3.5,45,108
1995,29,1327,UTA,Utah Jazz,Jeff Hornacek,31,81,81,2696,9.3,18.0,0.51,1.7,4.2,0.41,7.6,13.8,0.55,5.5,6.2,0.88,1.0,3.0,4.0,6.7,2.5,0.3,2.8,3.5,25.7,122,108
1995,29,639,UTA,Utah Jazz,John Crotty,25,80,0,1019,4.7,11.7,0.4,0.6,1.8,0.31,4.2,9.9,0.42,5.0,6.2,0.81,1.4,3.6,4.9,10.4,2.0,0.3,3.6,5.3,15.0,109,108
1995,29,2760,UTA,Utah Jazz,John Stockton,32,82,82,2867,7.8,14.3,0.54,1.8,4.1,0.45,5.9,10.2,0.58,4.4,5.5,0.8,1.0,3.5,4.5,18.3,3.5,0.4,4.8,3.9,21.8,125,105
1995,29,1822,UTA,Utah Jazz,Karl Malone,31,82,82,3126,13.8,25.7,0.54,0.2,0.7,0.27,13.6,25.0,0.54,8.6,11.5,0.74,2.6,11.9,14.4,4.7,2.1,1.4,3.9,4.5,36.3,115,101
1995,29,512,UTA,Utah Jazz,Tom Chambers,35,81,4,1240,8.1,17.8,0.46,0.2,1.0,0.17,8.0,16.8,0.47,4.6,5.6,0.81,2.8,6.1,8.9,3.1,1.0,1.3,2.2,7.2,21.0,108,108
1995,29,286,UTA,Utah Jazz,Walter Bond,25,18,0,239,7.8,15.6,0.5,3.0,8.0,0.38,4.8,7.6,0.63,2.4,3.5,0.69,1.5,4.3,5.9,3.7,1.1,0.9,3.0,8.0,21.0,111,109
