Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1998,21.0,SAS,NBA,PF,9,9,374,73,140,0.521,0,1,0.0,73,139,0.525,0.521,40,60,0.667,20,61,81,17,5,23,25,24,186,,0
1999,22.0,SAS,NBA,PF,17,17,733,144,282,0.511,0,3,0.0,144,279,0.516,0.511,107,143,0.748,55,140,195,48,13,45,52,50,395,,0
2001,24.0,SAS,NBA,PF,13,13,526,120,246,0.488,1,1,1.0,119,245,0.486,0.49,76,119,0.639,54,134,188,49,14,35,50,43,317,,0
2002,25.0,SAS,NBA,PF,9,9,380,82,181,0.453,1,3,0.333,81,178,0.455,0.456,83,101,0.822,28,102,130,45,6,39,37,22,248,,1
2003,26.0,SAS,NBA,PF,24,24,1021,218,412,0.529,0,7,0.0,218,405,0.538,0.529,157,232,0.677,96,273,369,127,15,79,76,78,593,,2
2004,27.0,SAS,NBA,PF,10,10,405,83,159,0.522,0,1,0.0,83,158,0.525,0.522,55,87,0.632,33,80,113,32,8,20,42,34,221,,0
2005,28.0,SAS,NBA,PF,23,23,869,197,425,0.464,1,5,0.2,196,420,0.467,0.465,147,205,0.717,87,199,286,63,8,52,62,66,542,,0
2006,29.0,SAS,NBA,PF,13,13,493,121,211,0.573,0,2,0.0,121,209,0.579,0.573,94,131,0.718,33,104,137,43,11,25,34,50,336,,0
2007,30.0,SAS,NBA,C,20,20,736,174,334,0.521,0,0,,174,334,0.521,0.521,96,149,0.644,73,156,229,65,13,62,59,59,444,,0
2008,31.0,SAS,NBA,C,17,17,666,135,301,0.449,1,5,0.2,134,296,0.453,0.45,72,115,0.626,61,186,247,56,15,35,41,41,343,,1
2009,32.0,SAS,NBA,C,5,5,164,41,77,0.532,0,0,,41,77,0.532,0.532,17,28,0.607,12,28,40,16,3,6,7,11,99,,0
2010,33.0,SAS,NBA,C,10,10,373,78,150,0.52,1,2,0.5,77,148,0.52,0.523,33,69,0.478,30,69,99,26,8,17,24,27,190,,0
2011,34.0,SAS,NBA,C,6,6,212,33,69,0.478,0,0,,33,69,0.478,0.478,10,16,0.625,16,47,63,16,3,15,18,17,76,,0
2012,35.0,SAS,NBA,C,14,14,463,101,204,0.495,0,1,0.0,101,203,0.498,0.495,41,58,0.707,32,99,131,39,10,29,21,30,243,,0
2013,36.0,SAS,NBA,C,21,21,735,151,321,0.47,0,1,0.0,151,320,0.472,0.47,79,98,0.806,54,160,214,40,18,34,42,53,381,,0
2014,37.0,SAS,NBA,C,23,23,752,149,285,0.523,0,2,0.0,149,283,0.527,0.523,76,100,0.76,65,146,211,45,7,29,26,52,374,,0
2015,38.0,SAS,NBA,C,7,7,250,53,90,0.589,0,1,0.0,53,89,0.596,0.589,19,34,0.559,19,59,78,23,9,10,7,26,125,,0
2016,39.0,SAS,NBA,C,10,10,218,22,52,0.423,0,0,,22,52,0.423,0.423,15,21,0.714,10,38,48,14,2,13,10,18,59,,0
