SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1985,2,BOS,Dennis Johnson,30,21,21,848,7.9,17.8,0.44,0.0,0.8,0.0,7.9,17.0,0.47,4.5,5.2,0.86,1.3,3.3,4.7,8.6,1.7,0.5,4.0,3.7,20.3,,103,111
1985,2,BOS,Kevin McHale,27,21,21,837,9.7,17.1,0.57,0.0,0.0,,9.7,17.1,0.57,6.8,8.5,0.81,4.2,7.6,11.7,1.8,0.7,2.6,3.4,4.1,26.2,,119,108
1985,2,BOS,Larry Bird,28,20,20,815,11.4,24.6,0.46,0.4,1.4,0.28,11.0,23.2,0.47,7.0,7.9,0.89,3.1,7.5,10.5,6.7,2.0,1.1,3.3,3.1,30.1,,113,107
1985,2,BOS,Robert Parish,31,21,21,803,8.0,16.2,0.49,0.0,0.0,,8.0,16.2,0.49,5.1,6.5,0.78,3.4,9.5,12.9,1.8,1.2,2.0,2.9,4.0,21.1,,109,107
1985,2,BOS,Danny Ainge,25,21,21,687,6.7,14.3,0.47,0.5,1.1,0.44,6.2,13.2,0.47,2.1,2.7,0.77,1.4,2.6,4.0,8.3,2.2,0.1,2.2,5.2,15.9,,112,111
1985,2,BOS,Scott Wedman,32,21,1,350,9.9,18.1,0.55,1.3,3.0,0.46,8.5,15.1,0.56,3.5,5.1,0.68,3.0,5.0,8.0,4.5,1.8,0.0,1.6,6.7,24.6,,125,110
1985,2,BOS,Ray Williams,30,19,0,278,8.0,19.7,0.4,0.3,2.5,0.13,7.6,17.2,0.45,4.1,4.2,0.96,2.4,3.7,6.1,10.2,2.0,0.2,5.6,7.5,20.4,,96,110
1985,2,BOS,Cedric Maxwell,29,20,0,238,4.2,8.5,0.49,0.0,0.0,,4.2,8.5,0.49,6.7,8.5,0.79,3.4,6.0,9.3,1.4,1.8,0.4,2.0,5.8,15.1,,123,109
1985,2,BOS,Quinn Buckner,30,15,0,86,7.1,12.1,0.59,0.0,0.0,,7.1,12.1,0.59,2.7,4.4,0.62,1.1,2.7,3.8,6.6,3.3,0.0,3.3,13.2,17.0,,111,108
1985,2,BOS,Greg Kite,23,9,0,63,3.7,9.0,0.42,0.0,0.0,,3.7,9.0,0.42,0.7,1.5,0.5,3.7,8.2,12.0,2.2,0.7,0.0,1.5,9.7,8.2,,99,110
1985,2,BOS,M.L. Carr,34,7,0,24,7.9,29.5,0.27,2.0,3.9,0.5,5.9,25.6,0.23,0.0,0.0,,2.0,2.0,3.9,2.0,2.0,0.0,2.0,7.9,17.7,,71,112
1985,2,BOS,Carlos Clark,24,3,0,11,12.9,21.5,0.6,0.0,0.0,,12.9,21.5,0.6,8.6,8.6,1.0,8.6,0.0,8.6,12.9,4.3,0.0,0.0,8.6,34.4,,162,108
