Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
15,240,1047.0,980.0,34665.0,5447.0,12560.0,0.43,1686.0,4383.0,0.38,3761.0,8177.0,0.46,0.5,2283.0,2855.0,0.8,489.0,2663.0,3152.0,5407.0,1144.0,147.0,2107.0,2032.0,14863.0,1.0
