PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Paul Westphal,29,8,253,18.8,0.535,0.085,0.225,0.9,3.4,2.2,19.0,2.1,0.6,7.7,27.5,,0.5,0.0,0.6,0.106,,2.3,-0.8,1.5,0.2
Alvan Adams,25,8,251,21.9,0.601,0.0,0.192,7.9,25.5,16.8,26.4,1.3,2.2,18.3,21.6,,0.5,0.3,0.8,0.157,,4.2,2.1,6.2,0.5
Walter Davis,25,8,245,18.3,0.54,0.022000000000000002,0.27699999999999997,4.0,6.2,5.1,22.5,0.8,0.2,11.5,29.2,,0.4,0.0,0.4,0.08,,2.6,-2.4,0.2,0.1
Don Buse,29,8,236,11.2,0.494,0.203,0.172,3.7,6.0,4.9,23.3,1.2,0.0,15.9,14.3,,0.2,0.0,0.2,0.040999999999999995,,0.3,-1.2,-1.0,0.1
Gar Heard,31,8,223,10.9,0.439,0.0,0.268,9.4,15.5,12.5,6.6,1.9,2.7,11.3,13.0,,0.1,0.2,0.2,0.054000000000000006,,-1.4,0.4,-1.0,0.1
Mike Bratz,24,8,169,18.1,0.588,0.27399999999999997,0.11900000000000001,3.9,9.0,6.5,14.3,2.5,0.0,12.8,24.7,,0.3,0.1,0.4,0.105,,2.2,-0.2,2.0,0.2
Rich Kelley,26,8,146,16.0,0.486,0.023,0.22699999999999998,10.6,16.3,13.5,19.1,2.9,2.6,17.1,16.5,,0.1,0.2,0.3,0.09699999999999999,,0.8,2.6,3.4,0.2
Alvin Scott,24,8,140,10.8,0.52,0.061,0.242,6.3,10.8,8.6,9.0,1.4,2.0,16.1,12.8,,0.1,0.1,0.1,0.039,,-0.2,-0.1,-0.3,0.1
Johnny High,22,8,120,11.2,0.42100000000000004,0.065,0.516,9.2,13.5,11.4,20.4,2.4,0.9,15.5,15.5,,0.0,0.1,0.1,0.045,,-1.6,1.1,-0.5,0.0
Jeff Cook,23,7,98,22.9,0.762,0.0,1.083,5.6,17.7,11.7,9.5,2.0,1.1,12.4,17.0,,0.5,0.1,0.5,0.268,,4.8,1.4,6.1,0.2
Truck Robinson,28,3,64,8.6,0.445,0.0,0.43799999999999994,8.6,25.4,17.1,7.6,2.2,1.7,29.5,17.4,,-0.1,0.1,-0.1,-0.039,,-4.4,-0.1,-4.5,0.0
