PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Dennis Johnson,25,15,582,12.7,0.474,0.061,0.254,4.6,7.5,6.0,14.8,2.3,1.0,13.7,22.2,,0.2,0.6,0.8,0.068,,0.6,0.0,0.6,0.4
Gus Williams,26,15,564,21.7,0.552,0.018000000000000002,0.303,5.7,5.9,5.8,25.9,3.0,0.7,12.7,26.9,,1.4,0.6,2.0,0.17300000000000001,,5.9,1.0,6.9,1.3
Jack Sikma,24,15,534,11.9,0.47100000000000003,0.012,0.331,6.1,20.0,12.9,14.5,1.6,0.5,15.8,17.1,,0.2,0.7,0.9,0.084,,-0.2,0.6,0.5,0.3
John Johnson,32,15,486,13.8,0.534,0.006,0.23399999999999999,9.8,13.3,11.5,26.0,0.8,0.3,24.3,19.5,,0.3,0.4,0.7,0.068,,1.8,-1.0,0.8,0.3
Lonnie Shelton,24,15,469,14.2,0.534,0.006999999999999999,0.349,8.1,21.3,14.6,7.9,2.4,1.4,18.0,18.0,,0.2,0.8,1.0,0.102,,0.1,1.1,1.2,0.4
Fred Brown,31,15,313,14.8,0.49200000000000005,0.187,0.115,5.5,7.8,6.6,17.7,0.3,0.2,10.7,28.1,,0.3,0.2,0.5,0.07200000000000001,,2.8,-2.7,0.0,0.2
Paul Silas,36,15,257,8.9,0.38,0.0,0.302,13.9,18.2,16.0,7.5,1.7,0.4,15.6,9.2,,0.1,0.3,0.4,0.077,,-0.6,0.1,-0.5,0.1
Tom LaGarde,24,14,163,8.1,0.423,0.0,0.239,8.6,18.4,13.4,10.1,0.6,0.0,12.1,14.6,,0.0,0.2,0.2,0.059000000000000004,,-2.2,-0.9,-3.1,0.0
Wally Walker,25,13,157,12.9,0.593,0.0,0.6859999999999999,10.3,9.9,10.1,6.2,0.3,1.1,9.9,13.2,,0.4,0.1,0.5,0.153,,1.6,-0.8,0.8,0.1
James Bailey,22,12,138,14.1,0.521,0.0,0.455,6.3,13.7,9.9,5.3,3.2,3.7,14.6,18.4,,0.1,0.2,0.3,0.113,,-1.1,2.3,1.2,0.1
Vinnie Johnson,23,5,12,11.7,0.33299999999999996,0.0,0.0,0.0,18.5,9.1,22.2,4.1,0.0,0.0,10.3,,0.0,0.0,0.0,0.109,,-1.2,4.5,3.3,0.0
