PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
George Gervin,27,3,122,28.2,0.573,0.027000000000000003,0.405,7.7,10.2,8.9,18.3,2.0,1.4,9.4,33.4,,0.5,0.0,0.5,0.18100000000000002,,6.4,0.4,6.8,0.3
Mark Olberding,23,3,97,14.1,0.586,0.0,0.174,5.4,19.9,12.3,16.1,1.0,0.6,10.8,12.1,,0.2,0.0,0.2,0.09,,-1.9,1.1,-0.9,0.0
James Silas,30,3,90,16.4,0.526,0.0,0.306,1.2,7.6,4.2,15.1,3.3,0.6,10.9,21.5,,0.1,0.0,0.1,0.059000000000000004,,-2.1,1.7,-0.4,0.0
Larry Kenon,27,3,81,3.5,0.335,0.0,0.324,7.7,9.8,8.7,6.9,0.0,0.0,11.4,22.9,,-0.2,-0.1,-0.3,-0.17800000000000002,,-7.6,-4.6,-12.2,-0.2
John Shumate,27,3,78,11.7,0.49200000000000005,0.0,0.15,9.4,8.7,9.1,8.8,2.5,2.8,19.0,14.3,,0.0,0.0,0.0,0.006,,-3.6,1.2,-2.4,0.0
Kevin Restani,28,3,74,18.6,0.594,0.036000000000000004,0.321,11.3,12.3,11.7,6.6,0.0,0.7,5.9,19.4,,0.2,-0.1,0.2,0.11199999999999999,,1.3,-1.7,-0.3,0.0
Mike Gale,29,3,69,15.1,0.455,0.2,0.35,1.5,8.2,4.7,32.0,3.6,0.0,11.5,16.0,,0.1,0.0,0.1,0.042,,-1.8,2.0,0.2,0.0
Paul Griffin,26,3,69,9.0,0.601,0.0,0.429,4.5,19.7,11.8,11.8,0.0,0.8,29.6,14.5,,0.0,0.0,0.0,-0.016,,-5.1,-0.5,-5.6,-0.1
Tim Bassett,28,3,19,-4.4,0.5,0.0,0.0,5.5,0.0,2.9,0.0,0.0,0.0,33.3,6.7,,0.0,0.0,0.0,-0.095,,-13.0,-2.3,-15.2,-0.1
Mike Evans,24,2,12,29.1,0.564,0.5,0.5,0.0,18.9,9.1,28.2,0.0,0.0,0.0,34.4,,0.1,0.0,0.1,0.29100000000000004,,7.2,0.4,7.6,0.0
Wiley Peck,22,2,9,-3.7,0.0,0.0,0.0,0.0,37.8,18.1,0.0,0.0,6.1,0.0,14.1,,-0.1,0.0,-0.1,-0.28300000000000003,,-13.0,-2.1,-15.1,0.0
