Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2010,10,657,GSW,Golden State Warriors,Stephen Curry,"March 14, 1988",21.0,NBA,PG,80,2896,16.3,0.57,0.33,0.18,1.8,12.0,6.8,24.6,2.5,0.5,16.5,21.8,3.0,1.6,4.7,0.08,1.1,-0.5,0.7,2.0
2011,10,657,GSW,Golden State Warriors,Stephen Curry,"March 14, 1988",22.0,NBA,PG,74,2489,19.4,0.6,0.32,0.22,2.3,10.9,6.5,28.1,2.2,0.6,16.4,24.4,5.4,1.3,6.6,0.13,3.0,-0.7,2.3,2.7
2012,10,657,GSW,Golden State Warriors,Stephen Curry,"March 14, 1988",23.0,NBA,PG,26,732,21.2,0.6,0.41,0.16,2.3,11.3,6.8,32.3,2.8,0.8,17.0,24.0,1.8,0.4,2.2,0.14,4.1,0.3,4.3,1.2
2013,10,657,GSW,Golden State Warriors,Stephen Curry,"March 14, 1988",24.0,NBA,PG,78,2983,21.3,0.59,0.43,0.21,2.3,9.1,5.8,31.1,2.1,0.3,13.7,26.4,8.4,2.8,11.2,0.18,5.3,0.1,5.4,5.6
2014,10,657,GSW,Golden State Warriors,Stephen Curry,"March 14, 1988",25.0,NBA,PG,78,2846,24.1,0.61,0.44,0.25,1.8,10.9,6.4,39.9,2.2,0.4,16.1,28.3,9.3,4.0,13.4,0.22,6.3,1.1,7.4,6.7
2015,10,657,GSW,Golden State Warriors,Stephen Curry,"March 14, 1988",26.0,NBA,PG,80,2613,28.0,0.64,0.48,0.25,2.4,11.4,7.0,38.6,3.0,0.5,14.3,28.9,11.5,4.1,15.7,0.29,8.2,1.7,9.9,7.9
2016,10,657,GSW,Golden State Warriors,Stephen Curry,"March 14, 1988",27.0,NBA,PG,79,2700,31.5,0.67,0.55,0.25,2.9,13.6,8.6,33.7,3.0,0.4,12.9,32.6,13.8,4.1,17.9,0.32,10.3,1.6,11.9,9.5
2017,10,657,GSW,Golden State Warriors,Stephen Curry,"March 14, 1988",28.0,NBA,PG,79,2638,24.6,0.62,0.55,0.25,2.7,11.4,7.3,31.2,2.6,0.5,13.0,30.1,8.7,3.9,12.6,0.23,6.7,0.3,6.9,5.9
2018,10,657,GSW,Golden State Warriors,Stephen Curry,"March 14, 1988",29.0,NBA,PG,51,1631,28.2,0.68,0.58,0.35,2.7,14.4,9.0,30.3,2.4,0.4,13.3,31.0,7.2,1.9,9.1,0.27,7.8,0.0,7.7,4.0
2019,10,657,GSW,Golden State Warriors,Stephen Curry,"March 14, 1988",30.0,NBA,PG,69,2331,24.4,0.64,0.6,0.21,2.2,14.2,8.4,24.2,1.9,0.9,11.6,30.4,7.2,2.5,9.7,0.2,7.1,-0.5,6.6,5.1
2020,10,657,GSW,Golden State Warriors,Stephen Curry,"March 14, 1988",31.0,NBA,PG,5,139,21.7,0.56,0.6,0.32,3.0,17.8,10.1,42.3,1.7,1.3,14.6,33.6,0.2,0.1,0.3,0.1,4.5,-0.6,3.9,0.2
2021,10,657,GSW,Golden State Warriors,Stephen Curry,"March 14, 1988",32.0,NBA,PG,23,776,25.2,0.65,0.56,0.27,1.6,14.8,8.3,31.8,1.7,0.2,12.9,32.5,2.3,0.8,3.1,0.19,6.9,-0.4,6.5,1.7
