Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,31,2518,TOT,Total After Trade,Jim Rowinski,"January 4, 1961",28.0,NBA,"C,PF",9.0,0.0,15.0,1.0,4.0,0.25,0.0,0.0,,1.0,4.0,0.25,0.25,5.0,6.0,0.83,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
1989,9,2518,DET,Detroit Pistons,Jim Rowinski,"January 4, 1961",28.0,NBA,PF,6.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
1989,23,2518,PHI,Philadelphia 76Ers,Jim Rowinski,"January 4, 1961",28.0,NBA,C,3.0,0.0,7.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1990,16,2518,MIA,Miami Heat,Jim Rowinski,"January 4, 1961",29.0,NBA,PF,14.0,0.0,112.0,14.0,32.0,0.44,0.0,0.0,,14.0,32.0,0.44,0.44,22.0,26.0,0.85,17.0,12.0,29.0,5.0,1.0,2.0,10.0,19.0,50.0
