Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2004,23.0,DAL,NBA,SF,67.0,1589.0,15.7,0.485,0.124,0.259,9.9,15.4,12.6,8.8,2.2,2.5,10.2,18.2,,2.3,1.2,3.5,0.104,,0.2,-0.2,-0.1,0.8
2005,24.0,DAL,NBA,SF,76.0,2446.0,15.8,0.535,0.145,0.293,7.9,14.1,11.1,7.2,2.5,1.5,12.0,18.6,,3.0,3.4,6.4,0.126,,0.3,0.8,1.2,2.0
2006,25.0,DAL,NBA,SF,59.0,1915.0,19.3,0.536,0.085,0.359,7.9,15.3,11.7,10.4,1.9,1.0,8.4,22.9,,4.4,2.3,6.7,0.168,,2.2,0.0,2.2,2.0
2007,26.0,DAL,NBA,SF,70.0,2455.0,20.0,0.548,0.222,0.273,6.5,16.6,11.7,9.2,1.8,1.7,9.3,25.2,,5.0,3.8,8.8,0.173,,2.7,0.4,3.1,3.2
2008,27.0,DAL,NBA,SF,76.0,2757.0,18.3,0.534,0.168,0.308,5.2,16.7,11.2,10.6,1.1,0.9,7.5,25.9,,4.8,3.2,8.0,0.14,,1.8,-0.6,1.2,2.2
2009,28.0,DAL,NBA,SF,52.0,1663.0,17.0,0.532,0.215,0.281,4.1,14.0,9.1,8.6,1.7,1.3,9.2,26.7,,1.5,1.7,3.2,0.091,,0.7,-0.7,0.0,0.8
2010,29.0,TOT,NBA,SF,35.0,918.0,12.7,0.496,0.222,0.358,3.8,11.8,7.8,8.5,1.5,0.9,9.3,24.8,,0.2,0.9,1.0,0.054,,-2.2,-1.1,-3.3,-0.3
2010,29.0,DAL,NBA,SF,31.0,827.0,12.0,0.492,0.219,0.348,3.6,11.8,7.8,8.5,1.4,0.8,9.8,24.3,,0.0,0.8,0.8,0.045,,-2.5,-1.1,-3.7,-0.4
2010,29.0,WAS,NBA,SF,4.0,91.0,19.2,0.529,0.239,0.435,5.0,11.6,8.2,8.2,1.7,1.7,5.2,28.8,,0.2,0.1,0.3,0.139,,0.5,-0.9,-0.4,0.0
2011,30.0,WAS,NBA,SF,18.0,409.0,9.2,0.416,0.179,0.29,4.8,16.2,10.3,9.4,1.6,0.9,9.9,21.9,,-0.5,0.3,-0.2,-0.027,,-3.1,-0.7,-3.8,-0.2
2012,31.0,UTA,NBA,SF,43.0,991.0,10.5,0.461,0.102,0.269,4.5,13.9,9.2,7.9,1.7,0.8,11.6,20.7,,-0.2,0.7,0.5,0.025,,-2.8,-0.9,-3.7,-0.4
2013,32.0,MIN,NBA,SF,11.0,207.0,9.5,0.45,0.208,0.156,4.8,15.4,9.9,3.2,2.5,1.1,10.8,20.0,,-0.2,0.3,0.0,0.009,,-3.9,0.1,-3.8,-0.1
