Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,21.0,VAN,NBA,PF,80.0,6.0,1312.0,4.2,9.3,0.451,0.0,0.1,0.0,4.2,9.2,0.457,2.3,3.9,0.603,3.0,4.8,7.8,0.8,1.7,2.3,1.8,4.4,10.7
2002,22.0,MEM,NBA,PF,68.0,14.0,1805.0,5.8,12.2,0.48,0.0,0.1,0.0,5.8,12.1,0.482,4.3,6.1,0.711,3.2,5.4,8.6,1.0,1.1,2.3,2.4,3.6,16.0
2003,23.0,MEM,NBA,PF,67.0,26.0,1478.0,5.7,11.9,0.481,0.0,0.0,0.0,5.7,11.9,0.483,4.3,6.0,0.722,2.8,6.6,9.4,1.1,1.3,2.5,2.4,3.7,15.8
2004,24.0,MEM,NBA,PF,77.0,10.0,1528.0,6.3,13.5,0.469,0.0,0.1,0.25,6.3,13.4,0.471,4.5,6.2,0.725,3.3,5.6,8.9,0.9,1.3,2.8,2.1,4.4,17.1
2005,25.0,MEM,NBA,PF,60.0,14.0,1279.0,6.2,13.7,0.449,0.0,0.1,0.0,6.2,13.6,0.452,4.7,6.2,0.758,2.6,5.1,7.7,1.2,1.2,2.6,2.5,5.1,17.0
2006,26.0,HOU,NBA,C,66.0,5.0,1344.0,6.0,12.3,0.491,0.0,0.1,0.0,6.0,12.2,0.493,3.6,5.6,0.651,2.8,5.0,7.8,0.7,1.0,1.3,2.4,5.3,15.7
2007,27.0,MEM,NBA,C,54.0,18.0,1029.0,5.6,12.1,0.465,0.0,0.2,0.0,5.6,11.9,0.472,3.4,4.7,0.724,3.0,5.8,8.7,0.6,1.0,2.2,2.4,5.1,14.7
2008,28.0,TOT,NBA,PF,56.0,4.0,844.0,5.8,11.3,0.509,0.0,0.1,0.0,5.8,11.2,0.513,3.1,4.6,0.67,2.7,5.8,8.5,1.1,0.6,2.3,2.2,4.8,14.6
2008,28.0,MEM,NBA,PF,35.0,4.0,549.0,6.1,11.6,0.525,0.0,0.1,0.0,6.1,11.5,0.531,3.4,5.3,0.642,3.0,5.4,8.5,1.4,0.7,2.4,2.6,4.9,15.6
2008,28.0,NJN,NBA,PF,21.0,0.0,295.0,5.1,10.7,0.477,0.0,0.0,,5.1,10.7,0.477,2.6,3.4,0.75,2.2,6.3,8.5,0.5,0.6,2.2,1.5,4.8,12.8
2009,29.0,TOT,NBA,PF,19.0,0.0,185.0,4.7,10.9,0.429,0.2,0.2,1.0,4.5,10.7,0.418,2.5,5.1,0.5,3.1,5.8,9.0,0.6,0.8,1.6,3.1,7.8,12.1
2009,29.0,NJN,NBA,PF,6.0,0.0,64.0,5.1,8.4,0.6,0.0,0.0,,5.1,8.4,0.6,2.8,6.2,0.455,2.8,4.5,7.3,0.6,0.0,1.1,3.9,8.4,12.9
2009,29.0,PHO,NBA,PF,13.0,0.0,121.0,4.5,12.2,0.366,0.3,0.3,1.0,4.2,11.9,0.35,2.4,4.5,0.533,3.3,6.5,9.8,0.6,1.2,1.8,2.7,7.4,11.6
