Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974,14.0,3033,LAL,Los Angeles Lakers,22.0,NBA,PF,45,,8.9,1.6,3.4,0.483,,,,1.6,3.4,0.483,0.483,0.6,1.1,0.531,1.4,1.9,3.3,0.4,0.5,0.4,,1.7,3.8
1975,14.0,3033,LAL,Los Angeles Lakers,23.0,NBA,PF,55,,17.3,1.6,3.8,0.42,,,,1.6,3.8,0.42,0.42,1.3,2.2,0.59,1.9,4.4,6.4,1.2,0.5,0.6,,2.8,4.5
1976,14.0,3033,LAL,Los Angeles Lakers,24.0,NBA,PF,36,,13.7,1.1,2.5,0.433,,,,1.1,2.5,0.433,0.433,1.3,1.8,0.682,1.4,3.2,4.6,0.6,0.3,0.7,,2.1,3.4
1977,14.0,3033,LAL,Los Angeles Lakers,25.0,NBA,PF,53,,25.3,3.6,7.2,0.503,,,,3.6,7.2,0.503,0.503,2.5,3.5,0.706,3.4,5.8,9.3,0.9,0.8,1.0,,3.5,9.7
1978,31.0,3033,TOT,Total After Trade,26.0,NBA,PF,57,,28.4,4.3,8.9,0.487,,,,4.3,8.9,0.487,0.487,3.0,4.3,0.691,3.8,7.0,10.8,1.3,0.8,1.1,1.9,3.3,11.6
1978,14.0,3033,LAL,Los Angeles Lakers,26.0,NBA,PF,25,,30.0,4.4,9.8,0.451,,,,4.4,9.8,0.451,0.451,2.7,4.4,0.618,4.4,6.8,11.2,1.2,0.8,1.0,2.1,3.0,11.5
1978,2.0,3033,BOS,Boston Celtics,26.0,NBA,PF,32,,27.1,4.3,8.2,0.521,,,,4.3,8.2,0.521,0.521,3.2,4.3,0.75,3.3,7.2,10.5,1.3,0.9,1.3,1.7,3.6,11.8
1979,13.0,3033,SDC,San Diego Clippers,27.0,NBA,PF,82,,33.7,4.3,7.6,0.562,,,,4.3,7.6,0.562,0.562,2.8,4.0,0.688,3.6,6.1,9.8,1.5,1.0,1.5,2.3,3.9,11.3
1980,25.0,3033,POR,Portland Trail Blazers,28.0,NBA,PF,80,,33.2,5.3,9.5,0.553,0.0,0.0,0.0,5.3,9.5,0.555,0.553,2.9,4.5,0.642,4.1,6.5,10.5,2.1,0.9,1.6,2.1,3.8,13.4
1981,25.0,3033,POR,Portland Trail Blazers,29.0,NBA,PF,73,,29.0,4.5,7.8,0.569,0.0,0.0,0.0,4.5,7.8,0.57,0.569,2.5,3.9,0.628,3.2,6.2,9.4,2.0,1.2,1.2,2.0,3.5,11.4
1982,25.0,3033,POR,Portland Trail Blazers,30.0,NBA,PF,20,4.0,20.9,1.9,3.9,0.487,0.0,0.0,,1.9,3.9,0.487,0.487,1.2,2.1,0.585,2.0,3.9,5.9,1.5,0.5,0.8,1.0,2.8,5.0
1988,10.0,3033,GSW,Golden State Warriors,36.0,NBA,PF,6,1.0,9.3,1.2,2.3,0.5,0.0,0.0,,1.2,2.3,0.5,0.5,0.3,0.3,1.0,1.5,1.7,3.2,0.0,0.7,0.7,0.7,2.2,2.7
