Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,5,1281,CHI,Charlotte Bobcats,23.0,NBA,SF,82.0,42.0,2196.0,5.1,11.4,0.45,0.2,0.7,0.32,4.9,10.8,0.46,3.4,4.3,0.79,2.6,3.4,6.0,2.9,1.1,1.1,2.1,4.1,13.9
1984,5,1281,CHI,Charlotte Bobcats,24.0,NBA,SF,78.0,6.0,1577.0,4.4,9.9,0.45,0.0,0.5,0.04,4.4,9.4,0.47,2.6,3.6,0.72,2.0,2.7,4.7,2.6,1.1,0.7,1.7,3.7,11.4
1985,5,1281,CHI,Charlotte Bobcats,25.0,NBA,SF,68.0,5.0,942.0,4.5,10.3,0.44,0.4,1.4,0.27,4.2,8.9,0.47,2.3,3.4,0.67,2.1,3.5,5.6,2.8,0.8,0.5,1.9,3.5,11.8
1986,31,1281,TOT,Total After Trade,26.0,NBA,SF,30.0,0.0,332.0,4.2,11.5,0.37,0.1,1.0,0.11,4.1,10.5,0.39,2.1,2.9,0.7,1.5,4.0,5.5,2.6,1.0,1.2,1.4,5.3,10.6
1986,21,1281,SEA,Seattle Supersonics,26.0,NBA,SF,12.0,0.0,94.0,3.4,10.3,0.33,0.4,1.5,0.25,3.1,8.8,0.35,1.1,1.9,0.6,1.1,3.4,4.6,2.3,0.8,0.4,1.5,4.2,8.4
1986,27,1281,SAS,San Antonio Spurs,26.0,NBA,SF,11.0,0.0,128.0,5.1,11.3,0.45,0.0,0.6,0.0,5.1,10.7,0.47,3.1,4.5,0.69,1.4,5.3,6.8,3.4,0.6,0.8,1.4,5.9,13.2
1986,3,1281,NJN,New Jersey Nets,26.0,NBA,SF,2.0,0.0,29.0,3.7,19.9,0.19,0.0,2.5,0.0,3.7,17.4,0.21,0.0,0.0,,3.7,6.2,9.9,1.2,1.2,5.0,2.5,7.4,7.4
1986,5,1281,CHI,Charlotte Bobcats,26.0,NBA,SF,5.0,0.0,81.0,4.0,10.2,0.39,0.0,0.4,0.0,4.0,9.8,0.41,2.2,2.7,0.83,1.3,1.8,3.1,2.2,1.8,1.3,0.9,4.9,10.2
1987,10,1281,GSW,Golden State Warriors,27.0,NBA,SF,73.0,28.0,1497.0,5.1,9.9,0.52,0.1,0.4,0.18,5.1,9.5,0.53,4.8,5.8,0.83,1.7,4.0,5.7,2.3,1.0,0.5,1.8,3.5,15.2
1988,10,1281,GSW,Golden State Warriors,28.0,NBA,SF,68.0,67.0,2188.0,6.3,11.9,0.53,0.3,0.6,0.49,6.0,11.3,0.53,4.5,5.3,0.85,1.5,3.3,4.8,3.1,1.2,0.5,1.8,3.1,17.3
1989,10,1281,GSW,Golden State Warriors,29.0,NBA,PF,81.0,1.0,1887.0,5.7,12.1,0.48,1.3,3.2,0.39,4.5,8.9,0.5,3.6,4.4,0.82,2.1,5.1,7.2,3.1,0.7,0.8,1.4,3.3,16.3
1990,10,1281,GSW,Golden State Warriors,30.0,NBA,PF,82.0,22.0,1993.0,5.5,11.4,0.48,1.2,3.5,0.35,4.3,7.9,0.54,4.2,5.1,0.82,2.2,5.5,7.6,2.3,0.8,1.0,1.7,3.3,16.4
1991,10,1281,GSW,Golden State Warriors,31.0,NBA,SF,82.0,9.0,2024.0,4.6,9.9,0.46,1.3,3.9,0.33,3.3,6.0,0.55,3.3,4.0,0.82,1.9,4.4,6.3,2.0,0.9,0.7,1.2,3.5,13.8
1992,10,1281,GSW,Golden State Warriors,32.0,NBA,SF,25.0,6.0,535.0,5.9,14.2,0.41,2.2,6.4,0.35,3.6,7.8,0.47,3.2,4.0,0.81,2.0,3.7,5.7,1.5,1.0,0.9,1.0,5.0,17.2
1993,26,1281,SAC,Sacramento Kings,33.0,NBA,SF,69.0,4.0,1425.0,5.0,12.2,0.41,1.1,3.4,0.32,3.9,8.8,0.45,3.3,3.8,0.86,1.7,3.2,4.9,3.0,1.3,0.7,1.6,3.6,14.4
1994,6,1281,CLE,Cleveland Cavaliers,34.0,NBA,SF,36.0,11.0,547.0,4.7,10.7,0.44,1.4,3.3,0.44,3.2,7.4,0.43,2.0,2.8,0.74,1.6,3.8,5.4,2.4,1.6,0.9,1.4,3.5,12.8
1995,10,1281,GSW,Golden State Warriors,35.0,NBA,SF,5.0,2.0,46.0,2.3,9.4,0.25,0.8,4.7,0.17,1.6,4.7,0.33,2.3,3.1,0.75,3.1,2.3,5.5,2.3,0.8,0.8,0.8,5.5,7.8
