Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1985,22.0,HOU,NBA,PF,3.0,8.0,8.8,1.0,0.0,0.0,10.8,12.5,11.6,16.3,0.0,0.0,50.0,9.3,,0.0,0.0,0.0,0.093,,-3.8,2.5,-1.3,0.0
1986,23.0,HOU,NBA,PF,20.0,378.0,10.6,0.453,0.0,0.306,13.4,18.1,15.7,6.9,1.2,1.4,11.6,14.8,,0.1,0.6,0.7,0.089,,-2.3,-0.6,-2.9,-0.1
1987,24.0,HOU,NBA,PF,10.0,187.0,11.9,0.577,0.0,0.353,8.9,18.6,14.0,4.7,1.3,0.6,14.5,15.6,,0.1,0.3,0.4,0.108,,-1.4,0.0,-1.4,0.0
1988,25.0,HOU,NBA,PF,4.0,98.0,11.9,0.548,0.0,0.522,7.7,16.3,11.9,8.9,0.5,1.2,12.4,13.9,,0.1,0.1,0.2,0.085,,-1.0,0.7,-0.3,0.0
1991,28.0,GSW,NBA,C,9.0,117.0,8.4,0.707,0.0,0.471,3.9,23.3,13.5,3.2,0.8,2.2,8.9,8.3,,0.2,0.1,0.3,0.117,,-3.3,1.0,-2.3,0.0
