Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019.0,2.0,0,BOS,Boston Celtics,Al Horford,32.0,9.0,9.0,310.0,46.0,110.0,0.42,18.0,44.0,0.41,28.0,66.0,0.42,0.5,15.0,18.0,0.83,13.0,68.0,81.0,40.0,4.0,7.0,19.0,21.0,125.0
2019.0,2.0,0,BOS,Boston Celtics,Aron Baynes,32.0,9.0,5.0,115.0,8.0,14.0,0.57,2.0,6.0,0.33,6.0,8.0,0.75,0.64,1.0,2.0,0.5,6.0,19.0,25.0,3.0,3.0,3.0,5.0,20.0,19.0
2019.0,2.0,0,BOS,Boston Celtics,Brad Wanamaker,29.0,4.0,0.0,17.0,3.0,7.0,0.43,1.0,1.0,1.0,2.0,6.0,0.33,0.5,3.0,4.0,0.75,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,10.0
2019.0,2.0,0,BOS,Boston Celtics,Daniel Theis,26.0,7.0,0.0,42.0,5.0,14.0,0.36,0.0,2.0,0.0,5.0,12.0,0.42,0.36,2.0,2.0,1.0,4.0,6.0,10.0,0.0,1.0,1.0,1.0,4.0,12.0
2019.0,2.0,0,BOS,Boston Celtics,Gordon Hayward,28.0,9.0,0.0,267.0,29.0,70.0,0.41,9.0,24.0,0.38,20.0,46.0,0.44,0.48,19.0,19.0,1.0,3.0,33.0,36.0,22.0,6.0,3.0,15.0,16.0,86.0
,,0,,,Greg Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.0,2.0,0,BOS,Boston Celtics,Guerschon Yabusele,23.0,4.0,0.0,14.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.67,0.5,4.0,7.0,0.57,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,8.0
2019.0,2.0,0,BOS,Boston Celtics,Jaylen Brown,22.0,9.0,9.0,274.0,44.0,87.0,0.51,14.0,40.0,0.35,30.0,47.0,0.64,0.59,23.0,30.0,0.77,6.0,46.0,52.0,10.0,6.0,2.0,15.0,30.0,125.0
2019.0,2.0,0,BOS,Boston Celtics,Jayson Tatum,20.0,9.0,9.0,295.0,49.0,112.0,0.44,10.0,31.0,0.32,39.0,81.0,0.48,0.48,29.0,39.0,0.74,7.0,53.0,60.0,17.0,10.0,7.0,18.0,21.0,137.0
2019.0,2.0,0,BOS,Boston Celtics,Kyrie Irving,26.0,9.0,9.0,330.0,69.0,179.0,0.38,18.0,58.0,0.31,51.0,121.0,0.42,0.44,36.0,40.0,0.9,5.0,35.0,40.0,63.0,12.0,4.0,28.0,26.0,192.0
2019.0,2.0,0,BOS,Boston Celtics,Marcus Morris,29.0,9.0,4.0,254.0,41.0,79.0,0.52,18.0,40.0,0.45,23.0,39.0,0.59,0.63,23.0,31.0,0.74,12.0,61.0,73.0,11.0,1.0,5.0,7.0,22.0,123.0
2019.0,2.0,0,BOS,Boston Celtics,Marcus Smart,24.0,2.0,0.0,32.0,1.0,11.0,0.09,1.0,11.0,0.09,0.0,0.0,,0.14,4.0,6.0,0.67,4.0,0.0,4.0,4.0,3.0,0.0,3.0,3.0,7.0
,,0,,,PJ Dozier,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,,,R.J. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.0,2.0,0,BOS,Boston Celtics,Robert Williams,21.0,3.0,0.0,13.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,2.0,2.0,1.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0
2019.0,2.0,0,BOS,Boston Celtics,Semi Ojeleye,24.0,6.0,0.0,34.0,4.0,9.0,0.44,3.0,5.0,0.6,1.0,4.0,0.25,0.61,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,5.0,13.0
2019.0,2.0,0,BOS,Boston Celtics,Terry Rozier,24.0,9.0,0.0,162.0,19.0,59.0,0.32,8.0,34.0,0.24,11.0,25.0,0.44,0.39,12.0,16.0,0.75,4.0,35.0,39.0,17.0,4.0,2.0,10.0,15.0,58.0
