Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2002,10,2203,GSW,Golden State Warriors,Dean Oliver,"November 5, 1978",23.0,NBA,PG,20,0,139,6.2,16.8,0.37,0.7,4.7,0.15,5.5,12.1,0.46,2.2,3.3,0.67,0.0,2.9,2.9,7.7,1.1,0.0,4.0,5.8,15.3,88,114
2003,10,2203,GSW,Golden State Warriors,Dean Oliver,"November 5, 1978",24.0,NBA,PG,15,0,93,3.8,15.9,0.24,0.5,3.3,0.17,3.3,12.6,0.26,3.8,4.4,0.88,4.4,4.4,8.8,12.6,3.8,0.0,5.5,4.9,12.0,87,107
