Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2685,Joe Smith,"July 26, 1975",1324.0,727.0,1298.69,5.24,12.0,0.44,0.02,0.14,0.17,5.21,11.84,0.44,2.86,3.62,0.79,3.05,5.81,8.85,1.4,0.71,1.19,1.81,4.45,13.34
