Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,24,2527,PHO,Phoenix Suns,Trevor Ruffin,"September 26, 1970",24.0,NBA,PG,5.0,0.0,2.2,0.8,1.6,0.5,0.2,0.8,0.25,0.6,0.8,0.75,0.56,0.2,1.0,0.2,0.0,0.6,0.6,0.4,0.2,0.0,0.0,0.0,2.0
