Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches
2001,26,SAC,Sacramento Kings,55,27,0.67,2nd of 7,6.07,94.4,3.1,105.6,2.6,99.6,-3.4,Lost W. Conf. Semis,R. Adelman (55-27)
