SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017,23,PHI,Nik Stauskas,23,80,27,2188,4.1,10.4,0.4,2.2,5.9,0.37,2.0,4.5,0.43,2.0,2.5,0.81,0.3,3.4,3.7,3.1,0.7,0.5,2.1,2.4,12.4
2017,23,PHI,T.J. McConnell,24,81,51,2133,4.0,8.6,0.46,0.2,0.9,0.2,3.8,7.7,0.49,1.2,1.5,0.81,0.7,3.6,4.2,9.0,2.3,0.2,2.7,2.3,9.4
2017,23,PHI,Dario AariA,22,81,36,2129,6.4,15.7,0.41,1.8,5.8,0.31,4.7,9.9,0.47,2.9,3.7,0.78,1.9,6.8,8.7,3.1,1.0,0.5,3.1,2.7,17.6
2017,23,PHI,Robert Covington,26,67,67,2119,5.0,12.4,0.4,2.3,7.0,0.33,2.6,5.4,0.48,2.4,3.0,0.82,1.6,5.8,7.4,1.7,2.2,1.2,2.2,3.4,14.7
2017,23,PHI,Gerald Henderson,29,72,41,1667,5.1,11.9,0.42,1.3,3.7,0.35,3.7,8.2,0.46,2.9,3.6,0.81,0.7,3.3,4.0,2.4,0.9,0.3,1.3,2.8,14.3
2017,23,PHI,Sergio RodrAguez,30,68,30,1518,5.0,12.7,0.39,2.2,6.0,0.36,2.8,6.7,0.42,0.4,0.6,0.67,0.5,3.2,3.7,8.2,1.2,0.1,3.0,2.3,12.6
2017,23,PHI,Ersan Alyasova,29,53,40,1447,7.1,16.1,0.44,2.7,7.4,0.36,4.4,8.7,0.51,2.7,3.5,0.77,1.8,6.0,7.8,2.4,0.8,0.3,1.9,3.3,19.6
2017,23,PHI,Richaun Holmes,23,57,17,1193,6.9,12.4,0.56,0.8,2.3,0.35,6.1,10.1,0.61,2.2,3.1,0.7,2.8,6.5,9.4,1.8,1.3,1.7,1.7,4.1,16.9
2017,23,PHI,TimothA Luwawu-Cabarrot,21,69,19,1190,4.4,10.9,0.4,1.5,4.9,0.31,2.9,6.1,0.48,3.2,3.7,0.85,0.8,3.8,4.5,2.3,1.0,0.3,2.2,4.7,13.5
2017,23,PHI,Jahlil Okafor,21,50,33,1134,7.7,15.0,0.51,0.0,0.0,,7.7,15.0,0.51,3.4,5.0,0.67,2.6,5.0,7.6,1.8,0.6,1.6,2.9,3.9,18.7
2017,23,PHI,Joel Embiid,22,31,31,786,9.2,19.6,0.47,1.6,4.5,0.37,7.5,15.2,0.5,8.7,11.2,0.78,2.8,8.3,11.1,3.0,1.2,3.5,5.4,5.1,28.7
2017,23,PHI,Nerlens Noel,22,29,7,564,6.8,11.2,0.61,0.0,0.1,0.0,6.8,11.1,0.62,2.7,4.0,0.68,2.9,6.3,9.2,1.9,2.7,1.7,1.9,4.5,16.4
2017,23,PHI,Hollis Thompson,25,31,1,561,4.2,10.2,0.42,1.7,4.6,0.37,2.6,5.6,0.46,0.8,1.3,0.65,1.0,4.4,5.4,1.7,0.9,0.4,0.6,3.5,11.0
2017,23,PHI,Justin Anderson,23,24,8,518,5.2,11.3,0.46,1.5,5.0,0.29,3.8,6.3,0.6,2.2,2.8,0.78,2.1,4.6,6.7,2.4,0.9,0.5,1.8,3.1,14.1
2017,23,PHI,Shawn Long,24,18,0,234,9.4,16.8,0.56,1.1,2.9,0.37,8.3,13.8,0.6,2.9,5.4,0.54,6.3,6.8,13.1,2.0,1.4,1.4,2.0,7.5,22.8
2017,23,PHI,Alex Poythress,23,6,1,157,5.7,12.4,0.46,1.4,4.4,0.32,4.4,8.0,0.54,1.8,2.3,0.8,2.5,4.1,6.6,1.1,0.7,0.5,0.7,3.2,14.7
2017,23,PHI,Tiago Splitter,32,8,0,76,6.6,14.7,0.45,0.9,2.8,0.33,5.7,11.8,0.48,4.3,5.2,0.82,3.8,6.6,10.4,1.9,0.5,0.5,2.8,3.8,18.5
2017,23,PHI,Chasson Randle,23,8,0,74,5.8,12.6,0.46,2.9,7.3,0.4,2.9,5.4,0.55,5.8,5.8,1.0,0.0,2.4,2.4,2.9,1.5,0.5,1.5,5.4,20.4
2017,23,PHI,Jerryd Bayless,28,3,1,71,5.6,16.2,0.34,1.0,2.5,0.4,4.6,13.7,0.33,4.6,5.1,0.9,1.5,4.6,6.1,6.6,0.0,0.0,4.6,2.0,16.7
2017,23,PHI,Jerami Grant,22,2,0,41,5.3,14.9,0.35,0.0,1.8,0.0,5.3,13.2,0.4,3.5,7.0,0.5,0.0,5.3,5.3,0.0,0.0,3.5,2.6,4.4,14.0
2017,23,PHI,Justin Harper,27,3,0,31,5.8,13.9,0.42,2.3,8.1,0.29,3.5,5.8,0.6,0.0,0.0,,2.3,3.5,5.8,2.3,0.0,0.0,4.6,2.3,13.9
