SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017,10,GSW,Klay Thompson,26,78,78,2649,8.8,18.7,0.47,3.6,8.8,0.41,5.1,9.9,0.52,2.5,3.0,0.85,0.7,3.2,3.9,2.2,0.9,0.5,1.7,1.9,23.7
2017,10,GSW,Stephen Curry,28,79,79,2638,9.2,19.7,0.47,4.4,10.8,0.41,4.8,8.9,0.54,4.4,4.9,0.9,0.8,4.0,4.8,7.2,1.9,0.2,3.3,2.5,27.3
2017,10,GSW,Draymond Green,26,76,76,2471,4.0,9.5,0.42,1.2,3.8,0.31,2.8,5.6,0.49,2.2,3.1,0.71,1.4,7.3,8.7,7.8,2.2,1.5,2.7,3.2,11.3
2017,10,GSW,Kevin Durant,28,62,62,2070,9.6,17.8,0.54,2.0,5.4,0.38,7.5,12.4,0.61,5.8,6.7,0.88,0.7,8.2,8.9,5.2,1.1,1.7,2.4,2.0,27.0
2017,10,GSW,Andre Iguodala,33,76,0,1998,3.9,7.5,0.53,1.2,3.2,0.36,2.8,4.3,0.65,1.3,1.8,0.71,0.9,4.6,5.5,4.7,1.4,0.7,1.0,1.7,10.3
2017,10,GSW,Shaun Livingston,31,76,3,1345,4.6,8.5,0.55,0.0,0.1,0.33,4.6,8.4,0.55,1.1,1.6,0.7,0.7,3.3,4.0,3.7,1.0,0.5,1.7,3.2,10.4
2017,10,GSW,Zaza Pachulia,32,70,70,1268,4.7,8.7,0.53,0.0,0.1,0.0,4.7,8.7,0.54,2.8,3.6,0.78,4.0,7.7,11.6,3.7,1.7,0.9,2.5,4.7,12.1
2017,10,GSW,Ian Clark,25,77,0,1137,6.7,13.7,0.49,1.9,5.2,0.37,4.7,8.5,0.56,1.4,1.8,0.76,0.7,3.1,3.8,2.8,1.2,0.3,1.7,2.4,16.7
2017,10,GSW,Patrick McCaw,21,71,20,1074,3.6,8.2,0.43,1.4,4.1,0.33,2.2,4.1,0.53,1.0,1.2,0.78,0.7,2.6,3.4,2.6,1.1,0.5,1.2,2.1,9.5
2017,10,GSW,David West,36,68,0,854,5.7,10.6,0.54,0.1,0.3,0.38,5.6,10.3,0.54,1.8,2.4,0.77,2.0,6.6,8.6,6.4,1.8,2.0,3.3,4.4,13.3
2017,10,GSW,JaVale McGee,29,77,10,739,10.1,15.5,0.65,0.0,0.1,0.0,10.1,15.4,0.66,2.7,5.4,0.5,4.9,7.0,11.9,0.8,0.9,3.3,1.9,5.3,23.0
2017,10,GSW,James Michael McAdoo,24,52,2,457,4.9,9.2,0.53,0.2,0.6,0.25,4.7,8.6,0.55,1.7,3.3,0.5,2.7,4.5,7.2,1.4,1.4,2.3,1.5,3.7,11.6
2017,10,GSW,Kevon Looney,20,53,4,447,4.5,8.6,0.52,0.2,0.7,0.22,4.3,7.9,0.55,1.7,2.7,0.62,3.5,6.4,10.0,2.3,1.2,1.4,1.4,5.2,10.9
2017,10,GSW,Matt Barnes,36,20,5,410,3.3,7.9,0.42,1.6,4.6,0.35,1.8,3.3,0.53,1.8,2.0,0.87,1.3,6.7,8.0,4.0,1.1,0.8,2.1,4.1,10.0
2017,10,GSW,Anderson VarejAo,34,14,1,92,2.0,5.5,0.36,0.0,0.0,,2.0,5.5,0.36,3.1,4.3,0.73,4.7,5.9,10.6,3.9,1.2,1.2,3.1,6.3,7.0
2017,10,GSW,Damian Jones,21,10,0,85,3.4,6.8,0.5,0.0,0.0,,3.4,6.8,0.5,1.3,4.2,0.3,3.8,5.9,9.7,0.0,0.4,1.7,2.5,6.4,8.0
2017,10,GSW,Briante Weber,24,7,0,46,3.9,11.0,0.36,0.0,2.3,0.0,3.9,8.6,0.46,1.6,2.3,0.67,0.0,3.1,3.1,3.9,2.3,0.8,2.3,3.1,9.4
