PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Marc Gasol,32,74,74,2531,7.6,16.5,0.45899999999999996,1.5,3.8,0.38799999999999996,6.1,12.7,0.48,4.0,4.7,0.8370000000000001,0.9,5.7,6.6,4.8,1.0,1.4,2.4,2.4,20.6
Mike Conley,29,69,68,2292,7.3,15.8,0.46,2.7,6.6,0.408,4.6,9.3,0.49700000000000005,5.0,5.8,0.8590000000000001,0.5,3.3,3.8,6.8,1.4,0.3,2.5,2.0,22.2
JaMychal Green,26,77,75,2101,4.3,8.6,0.5,0.9,2.5,0.379,3.3,6.1,0.5489999999999999,2.3,2.9,0.802,2.9,6.5,9.3,1.4,0.8,0.6,1.6,4.2,11.8
Tony Allen,35,71,66,1914,5.2,11.2,0.461,0.3,1.0,0.278,4.9,10.2,0.479,1.5,2.4,0.615,3.1,4.2,7.4,1.8,2.2,0.5,1.9,3.3,12.1
Vince Carter,40,73,15,1799,3.9,9.8,0.39399999999999996,2.2,5.9,0.37799999999999995,1.6,3.9,0.418,1.8,2.3,0.765,0.7,3.8,4.5,2.7,1.2,0.7,1.0,3.3,11.7
Zach Randolph,35,73,5,1786,8.7,19.4,0.449,0.4,1.9,0.223,8.3,17.5,0.474,2.8,3.9,0.731,3.7,8.4,12.1,2.5,0.8,0.2,2.0,2.7,20.7
James Ennis,26,64,28,1501,3.5,7.7,0.455,1.2,3.3,0.37200000000000005,2.3,4.4,0.516,2.1,2.6,0.782,1.7,4.6,6.2,1.5,1.1,0.5,1.4,4.0,10.3
Andrew Harrison,22,72,18,1474,2.9,8.8,0.325,1.1,3.8,0.276,1.8,5.0,0.363,3.6,4.7,0.763,0.6,2.8,3.3,4.8,1.3,0.5,2.1,4.7,10.4
Troy Daniels,25,67,3,1183,5.6,15.1,0.374,4.2,10.8,0.389,1.4,4.3,0.336,1.3,1.6,0.7959999999999999,0.7,2.4,3.0,1.4,0.6,0.1,1.4,2.7,16.8
Chandler Parsons,28,34,34,675,4.0,11.8,0.33799999999999997,1.3,5.0,0.26899999999999996,2.7,6.9,0.38799999999999996,1.9,2.3,0.8140000000000001,0.3,4.2,4.5,2.9,1.1,0.3,1.3,2.8,11.2
Jarell Martin,22,42,3,558,3.7,9.7,0.384,0.6,1.6,0.36,3.2,8.1,0.389,2.6,3.2,0.8,2.7,7.7,10.5,0.5,1.1,0.6,1.8,5.9,10.6
Brandan Wright,29,28,5,447,6.7,10.9,0.615,0.0,0.1,0.0,6.7,10.8,0.619,1.9,2.8,0.657,2.5,3.8,6.3,1.2,0.9,1.6,0.8,3.4,15.2
Troy Williams,22,24,13,418,4.4,10.6,0.415,0.9,3.5,0.244,3.5,7.1,0.5,1.3,2.2,0.6,0.5,3.4,3.9,1.6,2.1,0.8,2.2,3.6,10.9
Wade Baldwin,20,33,1,405,3.2,10.2,0.313,0.3,2.0,0.136,2.9,8.3,0.355,2.8,3.3,0.838,1.0,3.1,4.1,5.4,1.6,0.6,3.5,3.6,9.4
Toney Douglas,30,24,0,394,3.9,10.7,0.368,0.6,3.8,0.16699999999999998,3.3,6.9,0.48,2.2,2.6,0.828,1.2,4.4,5.6,5.1,1.6,0.5,1.9,4.6,10.7
Deyonta Davis,20,36,0,238,3.6,7.1,0.511,0.0,0.0,,3.6,7.1,0.511,1.5,2.7,0.556,3.0,6.1,9.1,0.3,0.5,2.6,1.2,6.1,8.8
Wayne Selden,22,11,2,189,3.8,9.5,0.4,0.6,4.0,0.14300000000000002,3.2,5.5,0.586,2.3,3.4,0.667,0.2,1.9,2.1,2.3,0.8,0.2,1.7,2.3,10.5
