Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
3072,58.0,33.0,1686.0,6.1,13.67,0.45,1.72,4.53,0.38,4.38,9.15,0.48,2.83,3.38,0.84,1.05,3.63,4.65,4.72,2.02,0.42,2.9,4.5,16.8,107.17,106.67
