Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,22.0,MIN,NBA,SG,76.0,1.0,1384.0,4.9,11.7,0.424,1.7,4.2,0.395,3.3,7.4,0.441,1.6,1.8,0.871,0.9,3.3,4.1,1.9,0.5,0.1,1.9,1.9,13.1
2011,23.0,MIN,NBA,SG,62.0,8.0,1181.0,4.9,12.1,0.403,1.5,3.7,0.397,3.4,8.4,0.406,1.3,1.6,0.792,0.8,2.5,3.3,2.2,0.9,0.1,1.6,2.6,12.5
2012,24.0,MIN,NBA,SG,51.0,4.0,973.0,4.5,11.2,0.404,1.3,4.0,0.324,3.2,7.2,0.448,1.2,1.5,0.8,0.5,3.1,3.7,1.2,1.0,0.4,1.0,2.1,11.5
2013,25.0,TOT,NBA,SG,78.0,21.0,1661.0,4.9,11.5,0.427,2.0,5.2,0.392,2.9,6.3,0.457,1.5,1.6,0.907,0.5,3.1,3.6,2.3,1.0,0.1,1.2,1.8,13.3
2013,25.0,MEM,NBA,SG,40.0,4.0,676.0,4.3,10.6,0.407,2.2,5.2,0.423,2.1,5.4,0.392,0.8,0.9,0.938,0.3,2.5,2.8,2.2,0.9,0.1,1.3,2.0,11.6
2013,25.0,CLE,NBA,SG,38.0,17.0,985.0,5.3,12.1,0.439,1.9,5.2,0.371,3.4,6.8,0.492,1.9,2.2,0.898,0.7,3.4,4.2,2.3,1.1,0.1,1.2,1.6,14.5
2014,26.0,DAL,NBA,SG,45.0,1.0,393.0,5.0,11.5,0.437,2.3,5.4,0.424,2.7,6.1,0.448,0.9,1.0,0.909,0.7,3.2,3.9,1.7,1.5,0.2,1.0,3.0,13.3
2015,27.0,LAL,NBA,SG,65.0,36.0,1675.0,5.5,13.3,0.412,1.9,5.2,0.37,3.5,8.0,0.439,1.1,1.4,0.813,0.7,3.8,4.5,2.3,0.7,0.0,1.1,1.7,14.0
2016,28.0,BRK,NBA,SG,76.0,41.0,1615.0,4.9,12.5,0.389,2.1,6.0,0.358,2.7,6.5,0.416,1.2,1.4,0.857,0.4,3.4,3.9,1.9,1.1,0.1,1.0,1.8,13.1
2017,29.0,MIA,NBA,SG,62.0,13.0,1500.0,5.5,13.3,0.416,3.6,9.5,0.378,2.0,3.9,0.509,0.9,1.0,0.86,0.4,2.7,3.2,1.7,0.8,0.1,0.7,1.7,15.6
2018,30.0,MIA,NBA,SG,77.0,2.0,2041.0,5.0,12.3,0.407,4.0,10.2,0.392,1.0,2.1,0.479,1.2,1.4,0.859,0.4,3.4,3.8,1.4,0.9,0.1,0.9,1.7,15.2
2019,31.0,TOT,NBA,SG,53.0,38.0,1297.0,5.1,12.7,0.403,3.8,10.3,0.371,1.3,2.4,0.541,1.1,1.4,0.796,0.4,2.6,3.0,2.0,1.5,0.2,1.1,2.6,15.1
2019,31.0,MIA,NBA,SG,25.0,12.0,533.0,4.7,12.4,0.375,3.8,10.5,0.368,0.8,2.0,0.414,0.9,1.1,0.875,0.4,2.8,3.2,2.0,1.6,0.2,0.9,2.7,14.1
2019,31.0,DET,NBA,SG,28.0,26.0,764.0,5.4,12.9,0.421,3.8,10.2,0.373,1.6,2.6,0.607,1.2,1.6,0.758,0.4,2.5,2.8,2.0,1.4,0.1,1.2,2.5,15.8
2020,32.0,NYK,NBA,SG,36.0,1.0,558.0,3.9,11.2,0.351,3.2,9.2,0.35,0.7,2.0,0.355,0.7,0.8,0.846,0.3,3.9,4.2,2.8,0.8,0.3,1.2,2.6,11.8
2021,33.0,DET,NBA,SG,6.0,3.0,97.0,6.7,14.5,0.462,3.7,10.0,0.37,3.0,4.5,0.667,0.4,0.4,1.0,1.1,3.0,4.1,1.1,0.7,1.1,0.7,3.0,17.4
