Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2004-05,21.0,PHI,NBA,SG,82.0,82.0,2686.0,269.0,546.0,0.493,47.0,142.0,0.331,222.0,404.0,0.55,0.536,156.0,210.0,0.743,89.0,375.0,464.0,246.0,138.0,48.0,139.0,204.0,741.0,,1.0
2005-06,22.0,PHI,NBA,SF,82.0,82.0,3086.0,344.0,688.0,0.5,56.0,158.0,0.354,288.0,530.0,0.543,0.541,263.0,349.0,0.754,117.0,364.0,481.0,255.0,135.0,21.0,153.0,198.0,1007.0,,0.0
2006-07,23.0,PHI,NBA,SG,76.0,76.0,3062.0,443.0,991.0,0.447,48.0,155.0,0.31,395.0,836.0,0.472,0.471,452.0,551.0,0.82,77.0,357.0,434.0,432.0,152.0,33.0,261.0,200.0,1386.0,,3.0
2007-08,24.0,PHI,NBA,SF,82.0,82.0,3242.0,582.0,1277.0,0.456,101.0,307.0,0.329,481.0,970.0,0.496,0.495,365.0,506.0,0.721,85.0,361.0,446.0,391.0,171.0,49.0,214.0,187.0,1630.0,,0.0
2008-09,25.0,PHI,NBA,SF,82.0,82.0,3269.0,542.0,1147.0,0.473,80.0,261.0,0.307,462.0,886.0,0.521,0.507,377.0,521.0,0.724,92.0,379.0,471.0,434.0,131.0,36.0,222.0,152.0,1541.0,,0.0
2009-10,26.0,PHI,NBA,SF,82.0,82.0,3193.0,496.0,1120.0,0.443,94.0,303.0,0.31,402.0,817.0,0.492,0.485,315.0,430.0,0.733,82.0,447.0,529.0,472.0,141.0,55.0,218.0,145.0,1401.0,,0.0
2010-11,27.0,PHI,NBA,SF,67.0,67.0,2469.0,338.0,759.0,0.445,61.0,181.0,0.337,277.0,578.0,0.479,0.486,208.0,300.0,0.693,61.0,326.0,387.0,422.0,101.0,38.0,138.0,109.0,945.0,,3.0
2011-12,28.0,PHI,NBA,SF,62.0,62.0,2209.0,287.0,632.0,0.454,76.0,193.0,0.394,211.0,439.0,0.481,0.514,121.0,196.0,0.617,56.0,325.0,381.0,339.0,107.0,30.0,115.0,92.0,771.0,,1.0
2012-13,29.0,DEN,NBA,SG,80.0,80.0,2779.0,396.0,879.0,0.451,91.0,287.0,0.317,305.0,592.0,0.515,0.502,155.0,270.0,0.574,82.0,341.0,423.0,433.0,139.0,52.0,206.0,127.0,1038.0,,1.0
2013-14,30.0,GSW,NBA,SF,63.0,63.0,2040.0,220.0,458.0,0.48,62.0,175.0,0.354,158.0,283.0,0.558,0.548,86.0,132.0,0.652,53.0,240.0,293.0,263.0,95.0,18.0,100.0,103.0,588.0,,0.0
2014-15,31.0,GSW,NBA,SF,77.0,0.0,2069.0,231.0,496.0,0.466,74.0,212.0,0.349,157.0,284.0,0.553,0.54,68.0,114.0,0.596,44.0,213.0,257.0,228.0,89.0,25.0,88.0,100.0,604.0,,0.0
2015-16,32.0,GSW,NBA,SF,65.0,1.0,1732.0,176.0,368.0,0.478,54.0,154.0,0.351,122.0,214.0,0.57,0.552,51.0,83.0,0.614,52.0,211.0,263.0,219.0,73.0,19.0,79.0,102.0,457.0,,0.0
2016-17,33.0,GSW,NBA,SF,76.0,0.0,1998.0,219.0,415.0,0.528,64.0,177.0,0.362,155.0,238.0,0.651,0.605,72.0,102.0,0.706,51.0,253.0,304.0,261.0,76.0,39.0,58.0,97.0,574.0,,0.0
2017-18,34.0,GSW,NBA,SF,64.0,7.0,1622.0,148.0,320.0,0.463,33.0,117.0,0.282,115.0,203.0,0.567,0.514,55.0,87.0,0.632,50.0,196.0,246.0,210.0,54.0,38.0,67.0,99.0,384.0,,0.0
2018-19,35.0,GSW,NBA,SF,68.0,13.0,1578.0,151.0,302.0,0.5,48.0,144.0,0.333,103.0,158.0,0.652,0.579,39.0,67.0,0.582,48.0,204.0,252.0,216.0,61.0,51.0,52.0,95.0,389.0,,0.0
2019-20,36.0,MIA,NBA,SF,21.0,0.0,418.0,38.0,88.0,0.432,14.0,47.0,0.298,24.0,41.0,0.585,0.511,6.0,15.0,0.4,17.0,61.0,78.0,51.0,14.0,21.0,26.0,35.0,96.0,,0.0
2020-21,37.0,MIA,NBA,SF,8.0,2.0,147.0,13.0,38.0,0.342,11.0,28.0,0.393,2.0,10.0,0.2,0.487,0.0,0.0,,4.0,21.0,25.0,16.0,5.0,3.0,8.0,13.0,37.0,,0.0
