Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2009,25,193,POR,Portland Trail Blazers,20.0,NBA,SF,79.0,1454.0,12.9,0.56,0.46,0.14,7.0,11.8,9.4,7.8,1.9,2.2,11.5,14.0,,2.1,1.6,3.7,0.12,,0.4,1.0,1.4,1.2
2010,25,193,POR,Portland Trail Blazers,21.0,NBA,SF,37.0,918.0,17.3,0.65,0.49,0.19,4.3,14.8,9.5,8.0,1.4,2.2,8.5,16.4,,2.4,1.1,3.5,0.18,,2.8,1.1,3.9,1.4
2011,25,193,POR,Portland Trail Blazers,22.0,NBA,SF,80.0,2522.0,14.8,0.56,0.42,0.2,5.1,12.8,8.8,8.1,1.5,1.6,8.6,17.8,,4.4,2.3,6.6,0.13,,1.1,0.0,1.1,2.0
2012,25,193,POR,Portland Trail Blazers,23.0,NBA,SF,59.0,1791.0,17.3,0.57,0.43,0.25,5.2,12.6,8.8,7.9,1.7,2.6,11.2,20.5,,3.3,1.4,4.8,0.13,,2.6,0.0,2.5,2.0
2013,25,193,POR,Portland Trail Blazers,24.0,NBA,SF,73.0,2807.0,15.7,0.57,0.53,0.25,4.0,13.2,8.5,20.3,1.7,2.2,17.0,18.2,,3.8,1.9,5.8,0.1,,2.3,0.5,2.8,3.4
2014,25,193,POR,Portland Trail Blazers,25.0,NBA,SF,82.0,2956.0,15.8,0.59,0.49,0.25,4.3,17.8,11.1,20.9,1.3,1.3,18.6,16.5,,4.8,3.1,7.9,0.13,,2.2,1.2,3.4,4.0
2015,25,193,POR,Portland Trail Blazers,26.0,NBA,SF,71.0,2380.0,13.1,0.52,0.52,0.16,2.8,15.6,9.4,20.5,1.7,1.2,17.0,14.6,,2.0,3.2,5.2,0.1,,0.3,1.8,2.1,2.4
2016,4,193,CHO,Charlotte Hornets,27.0,NBA,SF,70.0,2448.0,15.6,0.55,0.46,0.22,2.4,16.8,9.6,26.9,1.3,1.4,17.6,21.4,,2.0,2.9,5.0,0.1,,1.1,0.1,1.2,2.0
2017,4,193,CHO,Charlotte Hornets,28.0,NBA,SG,77.0,2617.0,15.8,0.53,0.42,0.29,1.9,18.4,10.1,27.7,1.6,1.0,15.0,22.3,,1.7,2.8,4.6,0.08,,0.6,0.2,0.8,1.9
2018,4,193,CHO,Charlotte Hornets,29.0,NBA,SG,64.0,1981.0,14.4,0.52,0.42,0.2,3.1,13.8,8.4,26.2,1.6,1.0,15.6,18.3,,1.7,1.8,3.5,0.08,,0.5,-0.1,0.4,1.2
2019,4,193,CHO,Charlotte Hornets,30.0,NBA,SF,75.0,2354.0,11.9,0.58,0.53,0.16,3.2,14.9,8.9,14.5,1.5,1.6,16.3,13.2,,2.0,1.7,3.7,0.08,,-0.7,0.4,-0.3,1.0
2020,4,193,CHO,Charlotte Hornets,31.0,NBA,SF,22.0,505.0,9.2,0.46,0.6,0.12,5.2,16.8,10.8,18.3,1.7,1.5,20.5,9.4,,0.2,0.4,0.6,0.06,,-2.8,0.9,-1.9,0.0
2021,13,193,LAC,Los Angeles Clippers,32.0,NBA,SF,17.0,490.0,16.0,0.68,0.65,0.2,4.1,15.0,9.7,11.6,2.2,1.2,8.1,12.3,,1.3,0.6,1.9,0.18,,1.9,0.5,2.3,0.5
