Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1996,10,715,GSW,Golden State Warriors,Andrew DeClercq,1973-02-01,22.0,NBA,C,22.0,1.0,203.0,6.1,12.7,0.48,0.0,0.3,0.0,6.1,12.4,0.49,2.8,4.8,0.58,4.6,5.3,9.9,2.3,1.8,1.3,1.0,7.6,14.9,116.0,110.0
1997,10,715,GSW,Golden State Warriors,Andrew DeClercq,1973-02-01,23.0,NBA,C,71.0,1.0,1065.0,7.0,13.4,0.52,0.0,0.0,,7.0,13.4,0.52,4.5,7.4,0.6,6.0,8.6,14.6,1.6,1.6,1.3,3.7,11.2,18.4,105.0,109.0
1998,2,715,BOS,Boston Celtics,Andrew DeClercq,1973-02-01,24.0,NBA,C,81.0,49.0,1523.0,5.7,11.5,0.5,0.0,0.0,0.0,5.7,11.5,0.5,3.4,5.7,0.6,6.1,7.2,13.2,2.0,2.9,1.7,2.8,9.4,14.8,106.0,102.0
1999,31,715,TOT,Total After Trade,Andrew DeClercq,1973-02-01,25.0,NBA,C,47.0,32.0,1102.0,6.9,13.7,0.5,0.0,0.0,,6.9,13.7,0.5,4.7,7.0,0.67,5.2,7.5,12.7,1.5,2.5,1.4,2.7,8.0,18.4,107.0,99.0
1999,2,715,BOS,Boston Celtics,Andrew DeClercq,1973-02-01,25.0,NBA,C,14.0,1.0,258.0,5.7,11.6,0.49,0.0,0.0,,5.7,11.6,0.49,3.9,5.9,0.66,6.7,6.1,12.8,2.0,2.6,1.8,4.5,10.4,15.3,98.0,100.0
1999,6,715,CLE,Cleveland Cavaliers,Andrew DeClercq,1973-02-01,25.0,NBA,C,33.0,31.0,844.0,7.2,14.4,0.5,0.0,0.0,,7.2,14.4,0.5,5.0,7.4,0.68,4.7,8.0,12.6,1.4,2.4,1.3,2.1,7.2,19.5,110.0,99.0
2000,6,715,CLE,Cleveland Cavaliers,Andrew DeClercq,1973-02-01,26.0,NBA,C,82.0,31.0,1831.0,6.2,12.1,0.51,0.0,0.0,,6.2,12.1,0.51,2.6,4.4,0.59,4.3,7.8,12.0,1.6,1.7,1.8,3.0,7.5,14.9,100.0,102.0
2001,22,715,ORL,Orlando Magic,Andrew DeClercq,1973-02-01,27.0,NBA,C,67.0,51.0,903.0,6.1,11.0,0.55,0.0,0.0,,6.1,11.0,0.55,2.7,4.7,0.57,5.2,8.3,13.5,1.8,2.3,1.9,2.9,11.3,14.9,107.0,98.0
2002,22,715,ORL,Orlando Magic,Andrew DeClercq,1973-02-01,28.0,NBA,C,61.0,14.0,633.0,5.5,12.1,0.45,0.0,0.0,,5.5,12.1,0.45,2.3,4.1,0.56,6.0,7.2,13.3,1.8,1.9,2.0,2.8,10.6,13.2,100.0,103.0
2003,22,715,ORL,Orlando Magic,Andrew DeClercq,1973-02-01,29.0,NBA,C,77.0,21.0,1327.0,5.8,10.8,0.53,0.0,0.0,,5.8,10.8,0.53,2.6,4.0,0.64,5.5,7.7,13.2,2.0,1.5,1.4,3.3,10.0,14.2,106.0,104.0
2004,22,715,ORL,Orlando Magic,Andrew DeClercq,1973-02-01,30.0,NBA,C,71.0,53.0,1211.0,4.1,8.5,0.48,0.0,0.0,,4.1,8.5,0.48,1.9,2.4,0.82,5.7,8.1,13.8,1.9,2.1,1.4,2.4,9.5,10.0,108.0,107.0
2005,22,715,ORL,Orlando Magic,Andrew DeClercq,1973-02-01,31.0,NBA,C,8.0,0.0,49.0,4.1,9.3,0.44,0.0,0.0,,4.1,9.3,0.44,1.0,3.1,0.33,7.2,3.1,10.3,0.0,2.1,0.0,1.0,14.5,9.3,107.0,109.0
