SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2019,17,MIL,34,Giannis Antetokounmpo,PF,6-11,242,1994-12-06,GR,5,
2019,17,MIL,6,Eric Bledsoe,PG,6-1,214,1989-12-09,US,8,Kentucky
2019,17,MIL,13,Malcolm Brogdon,SG,6-5,229,1992-12-11,US,2,Virginia
2019,17,MIL,23,Sterling Brown,SG,6-5,219,1995-02-10,US,1,SMU
2019,17,MIL,7,Isaiah Canaan,PG,6-0,201,1991-05-21,US,5,Murray State
2019,17,MIL,50,Bonzie Colson,SF,6-6,224,1996-01-12,US,R,Notre Dame
2019,17,MIL,24,Pat Connaughton,SG,6-5,209,1993-01-06,US,3,Notre Dame
2019,17,MIL,8,Matthew Dellavedova,PG,6-3,200,1990-09-08,AU,5,Saint Mary's
2019,17,MIL,9,Donte DiVincenzo,SG,6-4,203,1997-01-31,US,R,Villanova
2019,17,MIL,0,Trevon Duval,PG,6-2,189,1998-08-03,US,R,Duke
2019,17,MIL,12,Tim Frazier,PG,6-0,170,1990-11-01,US,4,Penn State
2019,17,MIL,17,Pau Gasol,C,7-0,250,1980-07-06,ES,17,
2019,17,MIL,31,John Henson,C,6-9,219,1990-12-28,US,6,UNC
2019,17,MIL,3,George Hill,PG,6-3,188,1986-05-04,US,10,IUPUI
2019,17,MIL,77,Ersan Ilyasova,PF,6-9,235,1987-05-15,TR,10,
2019,17,MIL,11,Brook Lopez,C,7-0,282,1988-04-01,US,10,Stanford
2019,17,MIL,7,Thon Maker,C,7-0,221,1997-02-25,SS,2,
2019,17,MIL,22,Khris Middleton,SF,6-7,222,1991-08-12,US,6,Texas A&M
2019,17,MIL,41,Nikola Mirotic,PF,6-10,250,1991-02-11,ME,4,
2019,17,MIL,30,Jaylen Morris,SG,6-5,185,1995-09-19,US,1,Molloy
2019,17,MIL,20,Jason Smith,PF,7-0,240,1986-03-02,US,10,Colorado State
2019,17,MIL,21,Tony Snell,SF,6-6,213,1991-11-10,US,5,New Mexico
2019,17,MIL,5,D.J. Wilson,PF,6-10,231,1996-02-19,US,1,Michigan
2019,17,MIL,35,Christian Wood,PF,6-10,214,1995-09-27,US,2,UNLV
