SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2019,10,GSW,2,Jordan Bell,C,6-8,216,1995-01-07,US,1,Oregon
2019,10,GSW,12,Andrew Bogut,C,7-0,260,1984-11-28,AU,13,Utah
2019,10,GSW,4,Quinn Cook,PG,6-1,180,1993-03-23,US,2,Duke
2019,10,GSW,0,DeMarcus Cousins,C,6-10,270,1990-08-13,US,8,Kentucky
2019,10,GSW,30,Stephen Curry,PG,6-3,185,1988-03-14,US,9,Davidson
2019,10,GSW,32,Marcus Derrickson,PF,6-7,249,1996-02-01,US,R,Georgetown
2019,10,GSW,35,Kevin Durant,SF,6-10,240,1988-09-29,US,11,Texas
2019,10,GSW,10,Jacob Evans,SG,6-4,210,1997-06-18,US,R,Cincinnati
2019,10,GSW,23,Draymond Green,PF,6-6,230,1990-03-04,US,6,Michigan State
2019,10,GSW,9,Andre Iguodala,SF,6-6,215,1984-01-28,US,14,Arizona
2019,10,GSW,21,Jonas Jerebko,PF,6-10,231,1987-03-02,SE,8,
2019,10,GSW,15,Damian Jones,C,6-11,245,1995-06-30,US,2,Vanderbilt
2019,10,GSW,1,Damion Lee,SG,6-5,210,1992-10-21,US,1,"Drexel, Louisville"
2019,10,GSW,34,Shaun Livingston,PG,6-7,192,1985-09-11,US,13,
2019,10,GSW,5,Kevon Looney,C,6-9,222,1996-02-06,US,3,UCLA
2019,10,GSW,28,Alfonzo McKinnie,SF,6-7,215,1992-09-17,US,1,Green Bay
2019,10,GSW,11,Klay Thompson,SG,6-6,215,1990-02-08,US,7,Washington State
