SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2019,29,UTA,24,Grayson Allen,SG,6-4,198,1995-10-08,US,R,Duke
2019,29,UTA,13,Tony Bradley,C,6-10,248,1998-01-08,US,1,UNC
2019,29,UTA,10,Alec Burks,SG,6-6,214,1991-07-20,US,7,Colorado
2019,29,UTA,34,Tyler Cavanaugh,PF,6-9,238,1994-02-09,US,1,George Washington
2019,29,UTA,99,Jae Crowder,SF,6-6,235,1990-07-06,US,6,Marquette
2019,29,UTA,11,Dante Exum,PG,6-5,214,1995-07-13,AU,3,
2019,29,UTA,15,Derrick Favors,C,6-9,265,1991-07-15,US,8,Georgia Tech
2019,29,UTA,27,Rudy Gobert,C,7-1,258,1992-06-26,FR,5,
2019,29,UTA,2,Joe Ingles,PF,6-7,220,1987-10-02,AU,4,
2019,29,UTA,26,Kyle Korver,SG,6-7,212,1981-03-17,US,15,Creighton
2019,29,UTA,45,Donovan Mitchell,SG,6-1,215,1996-09-07,US,1,Louisville
2019,29,UTA,30,Naz Mitrou-Long,SG,6-3,218,1993-08-03,CA,1,Iowa State
2019,29,UTA,25,Raul Neto,PG,6-1,180,1992-05-19,BR,3,
2019,29,UTA,31,Georges Niang,PF,6-7,230,1993-06-17,US,2,Iowa State
2019,29,UTA,23,Royce O'Neale,SF,6-4,226,1993-06-05,US,1,"Denver, Baylor"
2019,29,UTA,3,Ricky Rubio,PG,6-3,190,1990-10-21,ES,7,
2019,29,UTA,22,Thabo Sefolosha,SF,6-6,215,1984-05-02,CH,12,
2019,29,UTA,33,Ekpe Udoh,C,6-10,245,1987-05-20,US,6,"Michigan, Baylor"
