NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
13,Bam Adebayo,C,6-9,255,1997-07-18,US,1,Kentucky
31,Ryan Anderson,PF,6-9,240,1988-05-06,US,10,California
7,Goran Dragić,PG,6-3,190,1986-05-06,SI,10,
2,Wayne Ellington,SG,6-4,207,1987-11-29,US,9,UNC
40,Udonis Haslem,C,6-8,235,1980-06-09,US,15,Florida
16,James Johnson,PF,6-7,240,1987-02-20,US,9,Wake Forest
8,Tyler Johnson,PG,6-3,186,1992-05-07,US,4,Fresno State
5,Derrick Jones,SF,6-6,210,1997-02-15,US,2,UNLV
0,Yante Maten,PF,6-8,240,1996-08-14,US,R,Georgia
17,Rodney McGruder,SG,6-4,205,1991-07-29,US,2,Kansas State
9,Kelly Olynyk,PF,6-11,240,1991-04-19,CA,5,Gonzaga
0,Josh Richardson,SG,6-5,200,1993-09-15,US,3,Tennessee
55,Duncan Robinson,SF,6-7,215,1994-04-22,US,R,"Williams, Michigan"
12,Emanuel Terry,PF,6-9,220,1996-08-21,US,R,Lincoln Memorial
3,Dwyane Wade,SG,6-4,220,1982-01-17,US,15,Marquette
11,Dion Waiters,SG,6-3,215,1991-12-10,US,6,Syracuse
21,Hassan Whiteside,C,7-0,265,1989-06-13,US,6,Marshall
20,Justise Winslow,SF,6-6,222,1996-03-26,US,3,Duke
