Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
578,708.0,518.0,2079.6,5.65,12.02,0.47,1.11,2.84,0.39,4.53,9.17,0.49,2.9,3.42,0.85,0.58,2.71,3.27,6.12,1.39,0.21,2.38,2.1,15.33
