Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1984,20,3002,NYK,New York Knicks,Darrell Walker,"March 9, 1961",22.0,NBA,PG,82.0,1324.0,15.9,0.51,0.03,0.51,6.8,8.5,7.7,31.1,4.6,0.7,23.4,26.1,-0.4,2.7,2.3,0.08,-0.5,2.3,1.8,1.3
1985,20,3002,NYK,New York Knicks,Darrell Walker,"March 9, 1961",23.0,NBA,PG,82.0,2489.0,14.7,0.48,0.02,0.35,5.8,7.2,6.5,23.6,3.2,0.5,15.2,22.4,0.5,2.3,2.8,0.05,0.0,0.6,0.6,1.7
1986,20,3002,NYK,New York Knicks,Darrell Walker,"March 9, 1961",24.0,NBA,PG,81.0,2023.0,14.0,0.48,0.01,0.37,5.3,7.0,6.2,25.3,3.5,1.1,18.0,22.1,-0.9,3.0,2.1,0.05,-0.6,1.9,1.3,1.7
1987,8,3002,DEN,Denver Nuggets,Darrell Walker,"March 9, 1961",25.0,NBA,PG,81.0,2020.0,15.8,0.55,0.0,0.49,7.7,9.4,8.5,18.1,2.7,1.0,17.2,20.7,2.0,1.8,3.8,0.09,0.3,0.2,0.4,1.3
1988,30,3002,WSB,Washington Bullets,Darrell Walker,"March 9, 1961",26.0,NBA,SG,52.0,940.0,10.6,0.46,0.02,0.36,5.1,10.1,7.5,14.7,3.2,0.6,17.0,17.8,-0.4,1.2,0.8,0.04,-2.7,2.0,-0.7,0.3
1989,30,3002,WSB,Washington Bullets,Darrell Walker,"March 9, 1961",27.0,NBA,PG,79.0,2565.0,13.4,0.47,0.01,0.27,5.5,16.5,10.8,25.0,2.9,0.5,19.5,14.8,0.5,3.3,3.7,0.07,-1.1,1.9,0.9,1.8
1990,30,3002,WSB,Washington Bullets,Darrell Walker,"March 9, 1961",28.0,NBA,PG,81.0,2883.0,15.6,0.49,0.03,0.29,6.4,20.4,13.4,28.4,2.3,0.6,18.1,13.6,2.7,3.6,6.3,0.1,0.4,1.8,2.3,3.1
1991,30,3002,WSB,Washington Bullets,Darrell Walker,"March 9, 1961",29.0,NBA,PG,71.0,2305.0,12.4,0.46,0.02,0.29,6.6,17.0,11.8,26.4,1.7,0.8,20.3,13.7,0.3,2.6,2.9,0.06,-1.1,1.3,0.2,1.3
1992,9,3002,DET,Detroit Pistons,Darrell Walker,"March 9, 1961",30.0,NBA,SG,74.0,1541.0,10.9,0.45,0.03,0.28,6.3,11.1,8.7,18.9,2.1,0.7,15.6,14.4,0.3,2.1,2.4,0.08,-2.2,2.1,-0.1,0.7
1993,31,3002,TOT,Total After Trade,Darrell Walker,"March 9, 1961",31.0,NBA,"PG,SG",37.0,511.0,6.4,0.37,0.01,0.27,4.8,8.3,6.5,13.1,3.3,0.3,18.9,11.2,-0.4,0.6,0.2,0.02,-5.2,2.1,-3.1,-0.1
1993,9,3002,DET,Detroit Pistons,Darrell Walker,"March 9, 1961",31.0,NBA,SG,9.0,144.0,0.1,0.18,0.05,0.32,2.9,12.1,7.3,7.8,3.6,0.0,37.5,10.3,-0.5,0.2,-0.3,-0.12,-8.6,2.5,-6.1,-0.1
1993,5,3002,CHI,Chicago Bulls,Darrell Walker,"March 9, 1961",31.0,NBA,PG,28.0,367.0,8.9,0.42,0.0,0.26,5.5,6.8,6.1,15.1,3.3,0.4,12.3,11.5,0.1,0.5,0.6,0.07,-3.9,2.0,-1.9,0.0
